coinc_event_id	ifos	snr
690	H1,K1,L1,V1	8.193452892803604
691	H1,L1,V1	29.13337712616182
692	H1,K1,V1	8.404571625022333
693	H1,K1,L1,V1	18.34007430779741
694	H1,K1,L1,V1	8.636304751432634
695	H1,L1,V1	9.442567270040614
696	H1,L1,V1	11.24053095597704
697	H1,K1,L1	14.09331042536886
698	H1,K1,L1,V1	21.31145964481262
699	H1,K1,L1,V1	8.014396223401612
700	H1,K1,L1,V1	8.026581688352763
701	H1,L1,V1	8.183021613567877
702	H1,K1,L1,V1	8.011038391303423
703	H1	15.66183064955253
704	H1,K1,V1	8.518234541299812
705	H1,K1,L1,V1	8.1675440329895
706	H1,K1,L1,V1	8.321373516467109
707	H1,K1,L1,V1	8.074114948132182
708	H1,K1,L1,V1	10.96283134878764
709	H1,K1,L1,V1	9.359976263539552
710	H1,L1	8.961897247274857
711	H1,K1,L1,V1	8.883018515982048
712	H1,K1,L1,V1	9.06727296913345
713	H1,L1	14.51736155032081
714	H1,K1,L1,V1	12.85355491542818
715	H1,K1,V1	9.889430740188692
716	H1,V1	9.717245654761911
717	H1,L1,V1	8.385453365425374
718	H1,K1,L1,V1	9.377774192296572
719	H1,K1,L1,V1	10.52143107263983
720	H1,K1,L1,V1	8.248865791054724
721	H1,K1,L1,V1	17.23005124328335
722	H1,K1,L1,V1	10.0485646115105
723	H1,K1,V1	10.8556333915425
724	H1,K1,L1,V1	8.23612293957518
725	H1,L1,V1	8.636056821531529
726	H1,V1	11.66034102628263
727	H1,L1	37.44796456046273
728	H1,K1,L1,V1	8.613165817551447
729	H1,L1,V1	8.104129520086664
730	H1,K1,L1,V1	9.793938890907723
731	H1,K1,L1,V1	23.74775678972308
732	H1,K1,L1,V1	8.927352427267252
733	H1,K1,L1,V1	16.54268912803989
734	K1,L1,V1	11.71243366165706
735	H1,K1,V1	8.096986141385626
736	H1,L1,V1	8.105936720198356
737	H1,K1,L1	8.765014857976828
738	H1,K1,L1	8.571337781028143
739	H1,K1,L1,V1	8.801054137894981
740	H1,K1	13.65327214553177
741	H1,K1,L1,V1	13.26782947380456
742	H1,K1,L1,V1	8.116037702175335
743	H1,K1,L1,V1	8.197129078001163
744	H1,L1	13.8325861046563
745	H1,L1,V1	11.26024580214021
746	H1,K1,L1,V1	16.60139881686583
747	H1,K1,L1,V1	8.145251601555925
748	K1,L1,V1	11.5593781486827
749	H1,K1,L1,V1	8.076208215004129
750	H1,K1,L1	8.573186888691074
751	L1,V1	12.22105112188111
752	H1,K1,L1,V1	9.282256241847778
753	H1,K1,V1	27.48512679422787
754	H1,K1,L1,V1	8.891742791340814
755	H1,L1	10.36469329570802
756	H1,K1,L1,V1	8.28638743793284
757	K1,L1,V1	13.82843905124309
758	H1,L1,V1	8.447089744923275
759	H1,K1,V1	20.68765164422546
760	H1,K1,L1,V1	10.32048346186507
761	H1,K1,V1	11.41126465710685
762	H1,K1,L1	12.65020861284363
763	H1,K1,L1,V1	8.35226813204606
764	H1,K1,L1,V1	8.771491377426305
765	K1,L1,V1	13.64547219409465
766	H1,K1,L1	17.81468498294926
767	H1,L1	11.32271191642895
768	H1,L1	9.952702456379649
769	H1,L1,V1	9.92623570180384
770	H1,K1,L1,V1	8.709939228372452
771	K1,L1,V1	8.820956120646906
772	H1,K1,L1,V1	8.145388356530697
773	H1,K1,L1	8.092161227285976
774	H1,K1,L1,V1	13.2938669484192
775	H1,K1,L1	11.1817356162932
776	H1,K1,L1	15.23999941254183
777	H1,K1,L1,V1	8.140337980420094
778	H1,K1,L1,V1	15.65310393471635
779	H1,K1,V1	8.75640796827467
780	H1,L1,V1	11.69458907926761
781	H1,K1,L1,V1	9.019009925565559
782	H1,K1,L1	8.924135319064058
783	H1,K1,L1,V1	9.18588944451797
784	H1	8.837566921123639
785	H1,K1,L1,V1	13.24134036875265
786	H1,L1,V1	12.52450516897643
787	H1,L1,V1	8.161967374529327
788	H1,K1,L1,V1	8.246997616359469
789	H1,K1,L1,V1	8.45999936891962
790	H1,K1,L1,V1	9.762034567292257
791	H1,K1,L1,V1	17.0199162354758
792	H1,K1,L1,V1	11.49047253021069
793	H1,K1,L1,V1	8.232469409121515
794	H1,K1,L1,V1	8.089062366745564
795	H1,L1,V1	8.249713208873819
796	H1,L1,V1	9.074450537838409
797	H1,K1,L1,V1	8.003006962911751
798	H1,L1,V1	11.14127707838268
799	H1,K1,L1,V1	14.85678569955548
800	H1,V1	14.03542385158398
801	H1,K1,L1	9.672742888129454
802	H1,K1,L1	8.95689846207928
803	H1,K1,L1,V1	8.009113880240585
804	H1,K1,L1,V1	12.50282806114446
805	H1,L1,V1	17.90664996886017
806	H1,L1,V1	8.617822470367987
807	H1,K1,L1,V1	8.022632822260508
808	H1,K1,L1,V1	8.274901762879145
809	H1,K1,L1,V1	8.108852564460934
810	K1,L1,V1	8.528989918560343
811	L1,V1	15.26549076021117
812	H1,K1,L1,V1	8.710639716945476
813	H1,K1,L1,V1	11.95781730879833
814	H1,K1,L1,V1	8.121805688582446
815	H1,K1,L1,V1	9.5319344223598
816	H1,L1,V1	8.082507415490449
817	H1,K1,L1,V1	10.27326783577893
818	H1,K1,V1	9.632060030643171
819	H1,K1,V1	14.34048558819394
820	H1,K1,L1,V1	8.317271361597447
821	H1,K1,L1	12.78085928246972
822	H1,L1,V1	15.82261035595158
823	H1,K1,L1,V1	8.155298879463121
824	H1,L1,V1	20.93295308692713
825	H1,K1,L1,V1	8.393869084143038
826	H1	11.79424562399433
827	H1,L1,V1	9.770369878795627
828	K1,L1	9.030596024016859
829	H1,K1,L1,V1	8.556027428220228
830	K1,L1,V1	12.16763103239805
831	H1,K1,V1	8.751543551171522
832	H1,K1,L1,V1	8.291385928986195
833	H1,K1,L1,V1	8.357633745706828
834	H1,K1,L1,V1	8.069739296605848
835	K1,L1	10.41118918355847
836	H1,L1,V1	8.771152941776725
837	H1,K1,L1,V1	17.89069048884224
838	H1,K1,L1,V1	8.031696144706666
839	H1,K1,L1	8.128458772819368
840	H1,V1	14.30785822720245
841	H1,K1,L1,V1	8.001236499714928
842	H1,K1,L1,V1	13.99167794419362
843	K1,L1,V1	8.284546388057183
844	H1,K1,L1,V1	8.342106047621616
845	L1,V1	8.726072884766083
846	H1,K1,L1,V1	9.424872080852243
847	K1,L1,V1	10.12798169154215
848	H1,L1,V1	8.401544369545526
849	H1,L1,V1	8.231769822057926
850	H1,K1,L1,V1	8.913616932643507
851	H1,K1,L1,V1	13.83157185902679
852	H1,K1,L1,V1	18.25489907758057
853	H1,L1,V1	8.084204935794482
854	H1,K1,L1,V1	8.429675804917144
855	H1,L1,V1	8.239300454061981
856	H1,K1,L1,V1	9.081865054254092
857	H1,K1,L1	9.712631882706319
858	H1,K1,L1	9.532058898046737
859	H1,L1,V1	8.032555944659002
860	H1,K1,L1,V1	8.712165291748047
861	H1,L1,V1	9.035368101923284
862	H1,K1,L1,V1	9.797969938247547
863	H1,L1,V1	9.611178053050793
864	H1,K1,L1,V1	8.599916869078477
865	H1,K1,L1,V1	8.266749536941587
866	K1,L1,V1	8.254535778487893
867	H1,K1,L1	8.398349011443688
868	H1,K1,L1	12.23526039900174
869	H1,K1,L1,V1	8.213059250269092
870	H1,K1,L1,V1	8.156144855199827
871	H1,K1,L1,V1	8.095461017262041
872	L1,V1	24.93712611610794
873	H1,L1,V1	16.22786617621068
874	H1,K1,L1	8.4241126495254
875	H1,L1	10.13345258635356
876	H1,K1,L1,V1	10.45562567890936
877	H1,K1,L1,V1	8.175903498104308
878	H1,K1,L1,V1	11.17076304740838
879	H1,K1,V1	9.399173865575387
880	H1,K1,L1	8.614019650014598
881	H1,K1,L1,V1	8.761298540073085
882	H1,K1,L1,V1	10.63437134190385
883	H1,K1,L1	8.198131817863031
884	H1	15.30422336693072
885	H1,K1,L1,V1	8.784349045534928
886	H1,L1,V1	8.380641978151878
887	H1,K1,L1,V1	10.7379206790812
888	H1,L1,V1	8.062044877773578
889	H1,K1,L1,V1	14.9366891005838
890	H1,K1,L1,V1	8.219097250907586
891	H1,K1,L1,V1	8.426231230253
892	H1,L1,V1	11.76809397195687
893	H1,K1,V1	8.164071423807099
894	H1,K1,L1	8.861264137621244
895	H1,K1,L1,V1	8.633135102130646
896	H1,K1,L1,V1	8.036009767226883
897	H1,L1	8.821236633425809
898	K1,L1,V1	15.75965055580336
899	H1,L1	8.948540494245457
900	H1,K1,L1,V1	8.968258085152542
901	H1,K1,L1	13.04823642407829
902	H1,K1,L1,V1	8.330430725739904
903	H1,K1,V1	8.011357300559178
904	L1	11.06356360368579
905	H1,K1,L1,V1	10.27095844950193
906	H1,K1,L1,V1	8.00701742144901
907	H1,K1,L1	8.253989683936753
908	H1,K1,L1,V1	8.892658869544119
909	H1,L1,V1	8.697325652985299
910	H1,V1	8.544618946245894
911	H1,K1,L1,V1	8.252927201713982
912	H1,K1,V1	21.99530005787581
913	H1,K1,V1	17.13682372320995
914	H1,K1,L1	10.25017965138285
915	H1,K1,L1,V1	15.15506365932072
916	H1,K1,L1,V1	11.61380202799898
917	H1,K1,L1,V1	17.42931767410028
918	H1,K1,L1	9.100591202753424
919	H1,K1,L1	13.98357261679407
920	H1,K1,L1,V1	8.50046388319676
921	H1,L1,V1	8.818893318737137
922	H1,K1,L1,V1	8.620600345660499
923	H1,K1,L1,V1	8.804285875965952
924	H1,K1,L1,V1	8.040847113303551
925	H1,L1,V1	10.17208567049312
926	H1,K1,L1,V1	8.570965111435715
927	H1,K1,L1,V1	8.693112608620137
928	H1,K1,L1,V1	8.229775148078614
929	H1,K1	8.560016808375538
930	H1,K1,L1	9.267216145287211
931	H1,K1,L1,V1	8.276400476267366
932	K1,L1,V1	8.712562122245195
933	H1,K1,V1	8.432418889744008
934	H1,K1,L1,V1	9.940341850474805
935	H1,K1,L1,V1	9.083591428324105
936	K1,L1,V1	8.639366532731803
937	H1,K1,L1,V1	8.278903095775281
938	H1,K1,L1,V1	8.483567390985915
939	H1,K1,L1,V1	8.275171960187729
940	H1,K1,L1,V1	8.910445343449236
941	H1,K1,L1,V1	8.625846582650377
942	H1,K1,L1,V1	21.31903076212704
943	H1,K1,V1	8.637321511505384
944	H1,K1,L1,V1	9.431147302763096
945	H1,K1,L1,V1	12.5547760051161
946	H1,K1,L1,V1	8.755300761982102
947	H1,L1,V1	9.548680716597293
948	H1,K1,L1,V1	13.23106851326429
949	H1,K1,L1	9.514953670638388
950	H1,K1,L1,V1	8.905919432321754
951	H1,K1,L1,V1	8.234254797727967
952	H1,L1	8.425300178688461
953	H1,K1,L1,V1	8.389471771662761
954	H1,K1,L1,V1	64.68440660805797
955	H1,K1,L1,V1	8.100183713024816
956	H1,K1,L1,V1	11.89529375547335
957	H1,K1,L1,V1	8.176433188141022
958	H1,K1,L1,V1	9.891625249764571
959	H1,K1,L1,V1	8.376261676690218
960	H1,K1,L1,V1	9.405942956225228
961	H1,K1,L1,V1	8.233751477878791
962	H1,K1,L1,V1	8.09363818435253
963	H1,K1,L1,V1	13.6691858425091
964	H1,L1,V1	8.175070919153464
965	K1,L1	12.38778077216157
966	H1,K1,L1,V1	8.221164260159695
967	H1,K1,L1	12.96403729512878
968	K1,L1,V1	8.35379702587583
969	H1,K1,L1,V1	11.86004555299093
970	H1,K1,L1,V1	8.197221971594304
971	K1,L1,V1	11.59567249620972
972	H1,K1,L1,V1	8.548399780930222
973	H1,K1,L1,V1	8.341801394101244
974	H1,K1,L1,V1	9.156292911386258
975	H1,K1,L1,V1	10.22809500780597
976	H1,L1,V1	12.2114371645334
977	H1,L1,V1	8.797990779450798
978	H1,L1,V1	8.047049503242127
979	H1,K1,L1,V1	9.934716489176363
980	H1,L1,V1	8.522727881478206
981	H1,K1,L1	8.385088332433728
982	H1,K1	9.767590345668999
983	H1,K1,L1,V1	18.93257475202858
984	H1,K1,L1	8.349514104984527
985	H1,L1,V1	9.748538354104609
986	H1,K1,L1,V1	8.154736135577469
987	K1,L1,V1	9.966949490462298
988	H1,K1,L1,V1	8.23723764750892
989	H1,K1,L1,V1	8.002713621947752
990	H1,K1,L1,V1	8.394223769683345
991	H1,L1,V1	11.20851437201684
992	H1,K1	15.31246465347879
993	H1,K1,L1,V1	10.17714064881115
994	H1,K1,L1	13.95552978190315
995	H1,K1	8.340710879806176
996	H1,K1,L1,V1	8.050385006738614
997	H1,K1,L1	9.781549852867
998	H1,K1,L1,V1	8.306257898737321
999	H1,K1,L1,V1	8.573806753998436
1000	H1,K1,L1	9.693377955265872
1001	H1,K1,L1,V1	8.151544044856802
1002	H1,K1,L1,V1	15.07622433259259
1003	H1,K1,L1,V1	9.469921812234487
1004	H1,K1,L1	11.34713091876483
1005	H1,K1,L1,V1	8.663616383257439
1006	H1,K1,L1,V1	10.08615896569907
1007	L1	10.71790411717829
1008	H1,K1,L1,V1	8.275095644490623
1009	H1,K1,L1	8.730490341678808
1010	K1,L1	10.14919672456819
1011	H1,K1,L1,V1	8.348531925451057
1012	H1,K1,L1,V1	9.418239589211128
1013	H1,K1,L1,V1	8.136451239365471
1014	H1,K1,L1	8.205670449225845
1015	H1,V1	9.130285385521091
1016	H1,K1,L1,V1	9.363842727295223
1017	H1,K1,L1,V1	8.676504553865446
1018	H1,L1,V1	18.70582489902447
1019	H1,K1,L1,V1	8.118591231598714
1020	H1,K1,L1	11.28658020718225
1021	K1,L1,V1	18.33029744314423
1022	H1,K1,L1,V1	8.164689556747527
1023	H1,K1,L1,V1	8.265141497976217
1024	H1,K1,L1,V1	8.172054168983003
1025	H1,L1,V1	10.38652490866305
1026	H1,K1,L1,V1	9.330400775961131
1027	H1,K1,L1,V1	18.26107983936954
1028	K1,L1,V1	9.100769646505668
1029	K1,L1,V1	9.415181335691384
1030	H1,L1	8.236524547724525
1031	H1,V1	12.20373807260408
1032	H1,K1,L1,V1	16.11925931939276
1033	H1,K1,L1,V1	8.120157448923207
1034	H1,K1,L1,V1	9.127286095213856
1035	H1,K1,L1,V1	75.04732280911078
1036	H1,L1,V1	18.27004908432775
1037	H1,K1,L1,V1	15.91533513452399
1038	H1,K1,L1,V1	11.26500155219237
1039	H1,L1,V1	11.72157381365651
1040	H1,K1,L1,V1	8.236668455167806
1041	H1,K1,V1	8.615262423404598
1042	K1,L1,V1	9.415101925399957
1043	H1,K1,L1,V1	8.869030032285078
1044	H1,K1,L1,V1	8.10765065333611
1045	H1,K1,L1,V1	14.21562258220125
1046	H1,K1,L1,V1	9.240884281336871
1047	H1,K1	8.080231654221555
1048	H1,L1,V1	22.7356776041255
1049	H1,K1,L1,V1	9.043562189715127
1050	H1,K1,L1,V1	8.469284552327203
1051	H1,K1,L1	9.20854112133178
1052	H1,K1,L1,V1	12.27193329826202
1053	K1,L1,V1	12.8142014757622
1054	H1,K1,L1,V1	8.528572505258547
1055	H1,V1	9.401646276100195
1056	H1,K1,L1,V1	8.02986416274676
1057	H1,K1,L1	8.200130394041711
1058	K1,L1,V1	8.279677283254316
1059	H1,L1,V1	10.34693708685987
1060	H1,K1,L1,V1	8.775818137922844
1061	H1,K1,L1,V1	8.201968393341145
1062	H1,K1,L1,V1	8.142218579356397
1063	H1,K1,L1,V1	8.408384954697667
1064	H1,K1,L1,V1	10.53689163158812
1065	H1,K1,V1	9.426701986611201
1066	H1,K1,L1,V1	8.042520640711421
1067	H1,K1,L1,V1	9.177154162996271
1068	H1,L1,V1	8.754044002406447
1069	H1,K1,L1,V1	9.568493209007633
1070	H1,K1,L1,V1	8.030911610081588
1071	H1,L1	15.22166105555438
1072	H1,K1,L1,V1	8.404800612709263
1073	H1,K1,L1,V1	8.074340275090082
1074	H1,K1,L1,V1	8.253771455409861
1075	H1,K1,V1	14.98169111831691
1076	H1,K1,L1,V1	8.062390723920995
1077	H1,L1,V1	11.75943997905168
1078	H1,K1,L1,V1	8.207931517348936
1079	H1,K1,L1,V1	13.76367060547648
1080	H1,K1,L1,V1	8.11636308498135
1081	H1,L1,V1	9.990093674160718
1082	K1,L1,V1	9.653159177458029
1083	H1,K1	9.082341423138629
1084	H1,K1,V1	9.673873214067456
1085	L1,V1	9.711205652476195
1086	K1,L1,V1	9.859733589211887
1087	H1,K1,L1,V1	8.11813269655304
1088	H1,L1,V1	10.23334489458956
1089	H1,L1,V1	9.210978144368658
1090	H1,K1,L1,V1	8.825712187566181
1091	H1,K1,L1,V1	8.210574479480309
1092	H1,K1,L1,V1	8.433832424526566
1093	H1,K1,L1	8.272394630606378
1094	H1,K1,V1	35.40936428308631
1095	L1,V1	8.348298375153298
1096	H1,K1,L1,V1	8.023349413871445
1097	H1,L1,V1	8.22573333088325
1098	H1,L1,V1	9.143054386569334
1099	H1,K1,V1	12.013659955109
1100	H1,K1,L1,V1	8.119303749995298
1101	H1,L1,V1	8.689503432158363
1102	H1,K1,L1	8.323390114665667
1103	H1,K1,L1,V1	35.78823171217029
1104	H1,L1	10.72452368778056
1105	H1,K1,L1,V1	8.318301849718212
1106	H1,K1,L1,V1	14.4214589608805
1107	H1,K1,L1	11.55636257915419
1108	H1,K1,L1,V1	12.5202218663951
1109	H1,K1,L1,V1	14.35226551398761
1110	H1,K1,L1,V1	10.95006749431455
1111	H1,L1	8.830968930394933
1112	H1,K1,L1,V1	9.085284459715901
1113	H1,K1,L1,V1	17.84933286654989
1114	H1,K1,L1,V1	8.258966052169898
1115	H1,K1,L1,V1	8.339327694296959
1116	H1,L1,V1	8.932744181522203
1117	H1,K1,L1,V1	8.020447773019024
1118	H1,K1,L1,V1	8.390677966075879
1119	H1,K1,L1,V1	9.091448543575892
1120	H1,K1	9.276569699580339
1121	K1,L1,V1	9.233384370405693
1122	H1,K1,L1,V1	8.027766197484464
1123	H1,K1,L1,V1	9.345061236295702
1124	K1,L1,V1	10.13971294133663
1125	K1,V1	13.54308100158149
1126	K1,L1,V1	21.30878248451031
1127	K1,L1,V1	8.92682623006397
1128	H1,K1,L1,V1	39.12652221772328
1129	H1,K1,L1,V1	8.307830841556882
1130	H1,K1,L1,V1	8.098753437713006
1131	H1,L1,V1	17.52610260997675
1132	H1,L1,V1	12.79212734451623
1133	H1,K1,L1,V1	8.922665715231679
1134	H1,K1,L1,V1	8.131804329195043
1135	H1,K1,L1,V1	8.046789159134136
1136	H1,K1,L1	11.89845307533999
1137	H1,K1,L1,V1	8.156286034649042
1138	H1,K1,L1	12.05462422891797
1139	H1,K1,L1,V1	8.289363961315349
1140	K1,L1	8.996179333035888
1141	H1,K1,L1,V1	8.066408086200274
1142	H1,K1,V1	9.131884424629904
1143	H1,K1,L1,V1	9.96790618060329
1144	H1,K1,L1,V1	8.386859702959462
1145	H1,L1,V1	15.34886865518497
1146	H1,K1,L1	8.008996170217941
1147	H1,K1,V1	10.15647105283505
1148	H1,V1	8.039672696010928
1149	H1,K1,L1,V1	13.70542875949557
1150	H1,L1,V1	9.656765243330808
1151	L1	15.13961659221307
1152	H1,K1,L1,V1	12.10560555041969
1153	K1,L1,V1	9.480829795087073
1154	H1,K1,L1,V1	9.289849219785722
1155	H1,L1,V1	9.458848424637177
1156	H1,L1,V1	8.850167202042075
1157	H1,K1,L1,V1	8.854914166788889
1158	K1,L1,V1	16.83053390394395
1159	H1,K1,L1,V1	8.039912405401823
1160	H1,L1,V1	8.472187277068834
1161	K1,L1,V1	10.99295419459514
1162	H1,K1,L1	13.88496476930876
1163	H1,K1,L1,V1	8.09921200612578
1164	H1,K1,L1,V1	8.600892538356929
1165	H1,K1	22.16589552698425
1166	H1,K1,L1,V1	9.951973095259104
1167	H1,K1,V1	10.15068237995876
1168	H1,K1,L1,V1	8.319294498343909
1169	H1,K1,L1,V1	9.234901995610716
1170	K1,V1	9.164115748353922
1171	H1,K1,L1	10.44369734717579
1172	H1,K1,L1,V1	8.060839730684901
1173	H1,K1,L1,V1	8.869467031217235
1174	K1,L1,V1	8.953512044726848
1175	H1,K1,L1	8.830549097309774
1176	H1,K1,L1,V1	10.68243620649507
1177	H1,K1,V1	10.30651540586604
1178	H1,K1,L1,V1	15.65100926859752
1179	H1,L1,V1	8.790396837331164
1180	H1,K1,V1	8.791229825884681
1181	H1,K1,L1,V1	8.0289695851868
1182	K1,L1,V1	9.095305490636196
1183	H1,K1,L1,V1	8.160429196790234
1184	H1,K1,L1,V1	16.78406418391959
1185	H1,K1,L1,V1	9.425494020102578
1186	H1,K1,L1	12.39581180564825
1187	H1,K1,L1,V1	8.507635939937032
1188	H1,K1,V1	10.10222693633873
1189	K1,L1	8.19582186326236
1190	H1,K1,L1,V1	12.31758086358195
1191	H1,K1,L1,V1	11.2256647835551
1192	H1,K1,V1	9.099940946887909
1193	H1,K1,L1,V1	10.10721637460861
1194	H1,K1,L1,V1	14.78197366729604
1195	K1,L1,V1	8.111607853761944
1196	H1,K1,L1,V1	8.393969456381383
1197	H1,L1	8.380296288909074
1198	H1,K1,L1	12.73062224027681
1199	H1,K1,L1,V1	10.6653680199871
1200	L1,V1	8.048999237401766
1201	K1,V1	8.874325639190793
1202	H1,K1,L1,V1	10.44880971543637
1203	H1,K1,V1	9.294951715353395
1204	H1,K1	15.3739688108141
1205	H1,K1,L1,V1	8.441976631313752
1206	L1,V1	10.7944904162053
1207	H1,K1,L1,V1	8.167930892311002
1208	K1,L1,V1	8.799706685172058
1209	H1,K1,L1	8.763930580889298
1210	H1,L1,V1	8.090820741892182
1211	H1,K1,V1	9.053051155564509
1212	H1,L1,V1	13.42140711188258
1213	H1,K1	9.456581182790226
1214	H1,K1,L1,V1	9.563741478748796
1215	H1,K1,L1,V1	13.28392582166642
1216	H1,K1,L1,V1	8.401604087063085
1217	H1,K1,L1,V1	15.79168477954225
1218	H1,K1,L1,V1	8.165629112499767
1219	H1,L1,V1	8.219262789056954
1220	H1,L1,V1	18.65918274240761
1221	H1,K1,L1,V1	9.962777709249256
1222	H1,K1,L1,V1	17.95725225801027
1223	H1,K1,L1,V1	8.54564099747857
1224	H1,K1,L1,V1	10.69862065132753
1225	L1,V1	11.02472284326941
1226	H1,K1,V1	8.690038424762458
1227	H1,L1,V1	8.027273679143015
1228	H1,L1,V1	16.89100851986666
1229	H1,K1,L1,V1	10.00639418683907
1230	H1,K1,L1	10.40454309076752
1231	H1,K1,L1	9.072990797539623
1232	H1,L1	10.13673214208202
1233	H1,K1,L1,V1	9.405872537660338
1234	H1,K1,L1,V1	9.660026372872883
1235	H1,K1,L1	9.183346153230641
1236	H1,L1,V1	9.885426423262201
1237	H1,K1,L1	9.658730152445537
1238	H1,K1,L1,V1	8.697638869120228
1239	H1,K1,L1,V1	8.010240308043516
1240	H1,K1,L1,V1	8.753803312961521
1241	H1,K1,L1	14.25791799978937
1242	H1,K1,L1,V1	8.143812303027149
1243	H1,K1,L1,V1	8.342328689319046
1244	H1,K1,L1,V1	17.73365122753542
1245	H1,K1,L1,V1	8.085776389531695
1246	K1,L1,V1	10.56835430218928
1247	H1,K1,L1	13.76233741893363
1248	H1,K1,L1,V1	8.3979601176895
1249	H1,K1,L1	11.12506122621532
1250	H1,K1,L1,V1	8.019884888160483
1251	H1,K1,L1	8.687793661141185
1252	H1,K1,L1,V1	8.858792305592768
1253	H1,K1,L1,V1	8.561976115538062
1254	H1,K1,L1,V1	12.34150890300376
1255	H1,K1,L1,V1	13.38651290249538
1256	K1,L1,V1	9.791576735980142
1257	H1,K1,L1,V1	8.78388593801848
1258	H1,K1,V1	10.51132522622316
1259	K1,L1,V1	8.643329620535976
1260	H1,L1,V1	9.185926877246498
1261	H1,K1,L1,V1	8.667772889815282
1262	H1,K1,L1,V1	11.07026517795534
1263	H1,K1,V1	10.41822972577883
1264	H1,K1,L1,V1	8.005617978489498
1265	H1,K1	8.463995203043991
1266	H1,K1,L1,V1	8.226284465727046
1267	H1,K1,L1	8.015962966737757
1268	H1,L1,V1	12.28096423438202
1269	H1,L1	8.430014354997811
1270	H1,K1,L1,V1	11.48523553800199
1271	H1,K1,L1,V1	12.22024649456971
1272	H1,K1,L1,V1	8.236861386515315
1273	H1,K1,L1	14.78267967433366
1274	H1,K1,V1	9.821268269939727
1275	H1,K1,V1	10.83389964492597
1276	H1,K1,L1,V1	9.09701196972388
1277	L1,V1	8.660456208154818
1278	H1,K1,L1,V1	9.70428057346488
1279	H1,L1,V1	8.322390763446739
1280	H1,K1,L1,V1	9.201807955284421
1281	H1,K1,V1	8.622774115029808
1282	H1,L1,V1	8.810257467518682
1283	H1,K1,L1	9.985660618044292
1284	H1,L1,V1	13.30836154262964
1285	H1,K1,L1,V1	9.533379967744077
1286	H1,L1	9.652563897104637
1287	H1,K1,L1,V1	8.371314416771064
1288	H1,K1,L1,V1	15.79451889654068
1289	H1,K1,L1,V1	11.09712894773785
1290	H1,L1,V1	10.2790823478127
1291	H1,K1,L1	10.81142635145675
1292	H1,K1	20.55865043877025
1293	H1,K1,L1,V1	18.09837048492163
1294	H1,K1,V1	8.156003497223974
1295	H1,K1,L1,V1	11.61836808312412
1296	H1,K1,L1,V1	8.455285947194366
1297	H1,K1,L1,V1	9.000117722940468
1298	H1,K1,L1,V1	9.722006298652795
1299	H1,K1,V1	14.87867077153993
1300	H1,K1,L1,V1	8.041860713131484
1301	H1,K1	9.812675674448641
1302	H1,K1,L1	9.930666895246658
1303	H1,K1,L1,V1	8.375015994156191
1304	H1,K1,L1,V1	9.798447090843394
1305	H1,K1,L1	14.87790519339639
1306	H1,K1,L1,V1	64.92183375849031
1307	H1,K1,L1,V1	9.001523616897476
1308	H1,K1,L1	15.26419532179263
1309	H1,L1,V1	10.28797882469896
1310	K1,L1,V1	8.334575047199559
1311	H1,K1,L1	13.43238104304064
1312	H1,K1,L1,V1	12.17393213333678
1313	K1,L1,V1	10.77909210691525
1314	H1,K1,L1,V1	8.12582000118371
1315	H1,K1,L1,V1	9.51949305038395
1316	H1,K1,L1,V1	15.03148343865481
1317	H1,K1,L1,V1	9.738705252522662
1318	H1,K1,L1	12.302553217893
1319	H1,L1,V1	12.24391088861399
1320	H1,K1,V1	9.129392768581445
1321	H1,K1,L1,V1	9.598201423810757
1322	H1,L1,V1	9.857222348866596
1323	H1,K1,L1,V1	9.981836327432413
1324	H1,L1	10.45313665338208
1325	H1,K1,L1,V1	9.630784490265002
1326	H1,K1,L1	9.277638797101201
1327	H1,K1,L1,V1	10.9545612979972
1328	H1,K1,V1	10.19198252688941
1329	H1,K1	8.275405829043324
1330	H1,K1,L1,V1	9.229563327784149
1331	H1,K1,L1,V1	8.02856550299739
1332	H1,K1,L1,V1	8.540639514046301
1333	H1,K1,L1,V1	8.503204996068016
1334	H1,K1	23.5119729566897
1335	H1,K1,L1,V1	8.361295278834225
1336	H1,K1,L1,V1	8.820026006349975
1337	H1,K1,L1,V1	13.66770908919013
1338	H1,K1,L1,V1	8.47619553094845
1339	H1,K1,L1,V1	8.452051856316064
1340	H1,K1,L1,V1	9.160309920461829
1341	K1,L1	14.25009315121234
1342	H1,K1,L1	16.44165863066715
1343	H1,L1,V1	8.348645091105364
1344	H1,K1,L1,V1	9.592209991036087
1345	H1,K1,L1,V1	8.042034104481672
1346	H1,K1,L1,V1	8.166385128304571
1347	H1,K1,L1,V1	8.349663944071436
1348	H1,K1,V1	8.685641228062556
1349	H1,K1,L1,V1	8.97371063059142
1350	H1,K1,L1,V1	8.061394223238596
1351	H1,K1,L1,V1	8.665249054047266
1352	H1,L1,V1	12.40866104506007
1353	H1,K1,L1,V1	8.519951967089792
1354	H1,K1,L1	24.78942707052413
1355	H1,K1,L1,V1	8.512897759359616
1356	H1,K1,L1,V1	8.288877353040668
1357	H1,K1,V1	8.326819017192586
1358	H1,K1,L1,V1	11.83366668297183
1359	H1,K1,L1,V1	8.443176506832529
1360	H1,K1,V1	10.86377830843183
1361	K1,L1,V1	10.44031320177852
1362	H1,L1,V1	8.62633535996007
