luminosity_distance log10_mej_dyn log10_mej_wind inclination_EM log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B timeshift Ebv log_likelihood log_prior
673.7526116641885 -2.371309593466891 -2.59411772719831 0.6046814053590456 53.19267298525256 0.2566752708558853 0.6636630073380743 -4.545908096592932 2.4484096685855636 -0.512312122683408 -2.2196120365995418 0.0 0.0 -45.58100452767609 -15.921364018925601
673.7526116641885 -2.371309593466891 -2.59411772719831 0.6046814053590456 53.19267298525256 0.2566752708558853 0.6636630073380743 -4.545908096592932 2.4484096685855636 -0.512312122683408 -2.2196120365995418 0.0 0.0 -45.58100452767609 -15.921364018925601
898.8317230096847 -2.873283765787582 -0.9602210394516701 0.4034102152641829 52.074073079226906 0.23480821934410565 0.7192670034547692 -4.724683220741047 2.60952500732623 -0.2332766184749353 -1.4743207276161492 0.0 0.0 -45.580776454874396 -16.291683362720565
898.8317230096847 -2.873283765787582 -0.9602210394516701 0.4034102152641829 52.074073079226906 0.23480821934410565 0.7192670034547692 -4.724683220741047 2.60952500732623 -0.2332766184749353 -1.4743207276161492 0.0 0.0 -45.580776454874396 -16.291683362720565
917.7811858681707 -2.117549157934617 -2.5048039513565126 0.453867522095975 53.20642706791228 0.2709837808892305 0.7607149533415299 -4.526083243593379 2.506427256202574 -0.09592721189239928 -3.43374106057436 0.0 0.0 -45.58039130882593 -16.18113148167756
917.7811858681707 -2.117549157934617 -2.5048039513565126 0.453867522095975 53.20642706791228 0.2709837808892305 0.7607149533415299 -4.526083243593379 2.506427256202574 -0.09592721189239928 -3.43374106057436 0.0 0.0 -45.58039130882593 -16.18113148167756
863.4745534161883 -2.636861626505016 -2.0854316912444473 0.5433498177271181 52.96200115145806 0.2404368549170746 0.7354393010337062 -4.140292132171758 2.5282028996193766 -0.10841589745110713 -2.5054768424431746 0.0 0.0 -45.57806246691463 -16.016310335828813
512.1825631444923 -2.3196242811548147 -2.151602506286375 0.26294719104175585 50.39438160618435 0.23176511508792066 0.6872805994074644 -4.149552907518355 2.6895260100845433 -0.11892711735081818 -0.43197938802941493 0.0 0.0 -45.57647625983481 -16.70396233238448
512.1825631444923 -2.3196242811548147 -2.151602506286375 0.26294719104175585 50.39438160618435 0.23176511508792066 0.6872805994074644 -4.149552907518355 2.6895260100845433 -0.11892711735081818 -0.43197938802941493 0.0 0.0 -45.57647625983481 -16.70396233238448
886.1058883430123 -2.04478352557814 -2.8059079112315364 0.16430257959128566 51.08900219721758 0.21567535894766732 0.46400646511074684 -2.268499242978298 2.2998642722791507 -0.23260605043781002 -1.8822591642268698 0.0 0.0 -45.57615821412115 -17.16715888983896
886.1058883430123 -2.04478352557814 -2.8059079112315364 0.16430257959128566 51.08900219721758 0.21567535894766732 0.46400646511074684 -2.268499242978298 2.2998642722791507 -0.23260605043781002 -1.8822591642268698 0.0 0.0 -45.57615821412115 -17.16715888983896
665.7734944275575 -1.9128347970827269 -2.5334779510390737 0.1602093292337366 50.85387547129625 0.2738673835670033 0.21895184079897023 -2.9691568542451807 2.217198884740314 -0.4081777988577926 -1.3670920429916613 0.0 0.0 -45.57134197549884 -17.19216557305115
594.4037140412706 -2.9564323996465953 -1.3012721607377624 0.1842565320885175 51.86308670296486 0.23766066500763341 0.6251408142280841 -3.939629351032277 2.3927998467761924 -0.15384558783075342 -2.748188838623533 0.0 0.0 -45.57095194836999 -17.053701182968158
594.4037140412706 -2.9564323996465953 -1.3012721607377624 0.1842565320885175 51.86308670296486 0.23766066500763341 0.6251408142280841 -3.939629351032277 2.3927998467761924 -0.15384558783075342 -2.748188838623533 0.0 0.0 -45.57095194836999 -17.053701182968158
637.1420113484337 -1.7939887338390887 -2.383516117325682 0.4140218279244867 52.09154727026367 0.2888964643361685 0.44534109781612813 -3.916315636524157 2.5339991562172557 -0.00521199679711426 -2.636734489103569 0.0 0.0 -45.56922278587741 -16.26718068963838
980.922231179077 -1.4548718562718217 -2.9705070527364903 0.2838131854333269 51.310608591914296 0.27353176090348097 0.33830415472884146 -3.279678953264659 2.295283805033738 -0.27159627941520625 -1.2214406999410308 0.0 0.0 -45.568301042184984 -16.629510331706975
899.6730357107907 -1.4170840832844516 -2.887361992489466 0.45623547289844796 53.12607246528605 0.24625027986931325 0.7183847726496547 -4.8975287766320355 2.6515916454235167 -0.21614668352714883 -2.906054512043008 0.0 0.0 -45.56674065387284 -16.17629200956362
993.0779663208431 -1.9222612073570915 -2.6857388951034737 0.5423435275630656 51.85196385040487 0.27739924080958994 0.6724480692237066 -3.1660644088456396 2.6121129432739796 -0.3876184061037371 -1.2327578958374836 0.0 0.0 -45.56548601504062 -16.017978296792798
934.7867412803416 -2.7131824439193455 -2.1711763359044216 0.06581809307211477 51.67866368343078 0.19504806017933904 0.6776829917722473 -3.4351952691366128 2.2569158191691177 -0.2557438639098901 -2.3315118791222558 0.0 0.0 -45.563410511443934 -18.078192673370047
934.7867412803416 -2.7131824439193455 -2.1711763359044216 0.06581809307211477 51.67866368343078 0.19504806017933904 0.6776829917722473 -3.4351952691366128 2.2569158191691177 -0.2557438639098901 -2.3315118791222558 0.0 0.0 -45.563410511443934 -18.078192673370047
517.6990489933171 -1.6625159011362287 -2.7648953227669137 0.5369743913957077 53.888601230554436 0.30803485426578414 0.5467269302460045 -4.044231242034611 2.5205931812176607 -0.17610772279257247 -5.072691399956185 0.0 0.0 -45.56308812405469 -16.026942384568578
971.929827061821 -2.537783547605541 -2.199014306110619 0.4876427879428709 52.60815509563062 0.21702518747475927 0.7554320151509992 -4.6802780407268685 2.493514435590228 -0.6859891188610909 -0.6285212622837157 0.0 0.0 -45.562390303872775 -16.114733749900907
906.9500944130804 -1.6981315628089861 -2.213661631609631 0.4606714800947713 51.89565189898529 0.28661143473561657 0.5445234305163822 -3.553671156464655 2.635499541236874 -0.2177176968068082 -1.9796648413402114 0.0 0.0 -45.561528635089715 -16.167303503456456
970.306059744504 -2.899181994656657 -1.2229402430103946 0.5556593697677616 53.484161654486826 0.2661714634482622 0.7604790603944831 -3.765376969656441 2.4775484804043826 -0.06495111048291058 -3.830757511284487 0.0 0.0 -45.56075213990526 -15.996209676604781
953.0807962581953 -2.686399141485082 -1.155793345462875 0.4613240898200198 52.20835141381299 0.2706650791449281 0.5580229818776364 -3.9961007859681925 2.3776747800518385 -0.180049633621028 -2.175426564655762 0.0 0.0 -45.56054423277419 -16.165989591177567
953.0807962581953 -2.686399141485082 -1.155793345462875 0.4613240898200198 52.20835141381299 0.2706650791449281 0.5580229818776364 -3.9961007859681925 2.3776747800518385 -0.180049633621028 -2.175426564655762 0.0 0.0 -45.56054423277419 -16.165989591177567
871.6340475882034 -2.1237320380680953 -2.562705721146016 0.19199220923289537 51.37605605094775 0.21385954915004163 0.5928964166313618 -3.9103850362453954 2.3425403151345217 -0.32304932999038716 -1.1912498615190898 0.0 0.0 -45.55959307138538 -17.013061610101325
871.6340475882034 -2.1237320380680953 -2.562705721146016 0.19199220923289537 51.37605605094775 0.21385954915004163 0.5928964166313618 -3.9103850362453954 2.3425403151345217 -0.32304932999038716 -1.1912498615190898 0.0 0.0 -45.55959307138538 -17.013061610101325
968.3048738054929 -2.0835643537635615 -2.995402565386886 0.40228137935513325 52.283974784718716 0.2806173329283625 0.43802682259395537 -4.032131908814877 2.4459967704157726 -0.27211625287778407 -2.0820275193250204 0.0 0.0 -45.55947897934825 -16.29433227042036
923.2059346084769 -2.3185994456895345 -1.6316402544941184 0.515936563014715 51.88175886463485 0.2755465130781573 0.666793489304108 -3.4052009759287185 2.3012535706142536 -0.02225371730090142 -1.875977969543145 0.0 0.0 -45.55803396123266 -16.063147049326822
923.2059346084769 -2.3185994456895345 -1.6316402544941184 0.515936563014715 51.88175886463485 0.2755465130781573 0.666793489304108 -3.4052009759287185 2.3012535706142536 -0.02225371730090142 -1.875977969543145 0.0 0.0 -45.55803396123266 -16.063147049326822
737.137473052587 -1.979768958164005 -2.6058163971067576 0.17424591589086924 51.09316955859617 0.30846530627639207 0.2362428606654659 -2.823397787819115 2.5226822848303776 -0.3136335758271054 -1.9815429250032128 0.0 0.0 -45.55784926922184 -17.1089631299742
768.3630995804184 -1.7125599056335987 -2.908527961010906 0.13644313174322023 50.92488499029296 0.3014537102415072 0.5149954190441287 -4.600814825020414 2.474020678710174 -0.6135224368421675 -0.18927976062376928 0.0 0.0 -45.557663531853116 -17.351562141976505
717.610777000169 -1.2118419263195561 -2.084310335190499 0.36147000068925506 51.7583475319474 0.24509359589669902 0.5132995105990793 -3.191764462975026 2.497333981689624 -0.032442948532903415 -2.4819590667702194 0.0 0.0 -45.556530690169055 -16.396058684557843
920.5381758920392 -2.1305811365910583 -2.466494200623063 0.3762852994408472 52.18027426987434 0.21036827444540193 0.447386233156801 -3.489510742982759 2.4077348054829235 -0.08585413153745858 -2.5608725101222474 0.0 0.0 -45.55520653865904 -16.357728533020943
642.8625056781551 -2.6316938534522665 -2.510308002247411 0.16854970215338352 50.713758723507254 0.31167676261276667 0.5378051596999885 -2.406058027763911 2.634077660303053 -0.22127960587331152 -1.5938746862249698 0.0 0.0 -45.5546666869533 -17.141873987705797
808.0938012512961 -2.4754713968249327 -2.1585281444708526 0.4326690653408947 52.53691248156437 0.17996102515613346 0.46885086105716084 -4.050878569734268 2.6514275900576862 -0.3162297656851516 -1.4402919008426878 0.0 0.0 -45.55336279638195 -16.22578964459196
922.0668530402247 -2.694859483923496 -2.889535010632168 0.5103704653481835 51.88289722545053 0.26434527245904355 0.5431790278368144 -2.8844538805902546 2.355938360542928 -0.2746054753427982 -1.5448083111512965 0.0 0.0 -45.550604646412864 -16.07302477013802
611.7026866643744 -2.610105193333041 -2.059531566636312 0.33079267112301447 53.03361851677395 0.2746332502101432 0.7772840416804984 -4.749876217460925 2.5878843834570238 -0.06947151668134222 -3.9485421862245573 0.0 0.0 -45.55046921468417 -16.48117781319267
530.458683360394 -2.9356747408265815 -2.1191455679242974 0.32314218241465326 50.55923040405294 0.23803258369185795 0.6738179454062203 -2.7105410928882008 2.2553303769263238 -0.15603741063882381 -0.9351571038974971 0.0 0.0 -45.548663419873975 -16.503737376495614
870.8123567853279 -2.8456731467089336 -0.6749947895586006 0.09589957278933461 52.275479527062465 0.1321755994225334 0.5759421207108016 -2.6911973601519112 2.4311132519721452 -0.10468851925162959 -3.8280735965765604 0.0 0.0 -45.548162508417235 -17.702597067800088
541.0529764648064 -2.7904202231298574 -1.7153591760207716 0.42090512627644044 51.96679742398844 0.22573244752330962 0.6284520781103605 -3.864655756877476 2.4848398325220904 -0.06608361186121581 -2.3435387040317233 0.0 0.0 -45.54811227411734 -16.251661090752833
921.9664922955965 -1.0521522416484894 -2.0807141795202884 0.4189474193515049 52.15309659871332 0.2865242040753825 0.5331613021920512 -4.539249425389632 2.3675624738143557 -0.3315316285369967 -1.7124732120122736 0.0 0.0 -45.54721612359684 -16.25604581711653
763.3185169412177 -2.5712364837664228 -1.5060282923632005 0.12740076768634 51.27806410636716 0.19924252219656488 0.3179736767010558 -3.581103616104512 2.3970565762564 -0.48007063733073796 -1.314931653921219 0.0 0.0 -45.544978921810475 -17.419734192195445
700.9511468360729 -2.9572191514280934 -1.876433485520455 0.3955297470216735 51.114401059164365 0.2953443076500659 0.5818307399367069 -4.408503931846548 2.531242002791188 -0.48769016980422286 -0.09968511575836203 0.0 0.0 -45.544896292768755 -16.31035063907969
410.71609604368206 -2.8196035904300114 -2.6393494506083663 0.27861466135863017 51.08851942168303 0.2861263127774599 0.3520045024756213 -4.894341064972475 2.5253658435536104 -0.4344182282238904 -0.7146588316882525 0.0 0.0 -45.54331160218703 -16.64750698264486
753.75044429011 -1.7874208856468852 -2.9909391526755496 0.2886391228414858 51.483988273255015 0.2684915387380272 0.4754001872127004 -4.657119625543227 2.674931999473135 -0.47157002540156956 -0.7599735477536633 0.0 0.0 -45.53930320089898 -16.61311232895236
753.75044429011 -1.7874208856468852 -2.9909391526755496 0.2886391228414858 51.483988273255015 0.2684915387380272 0.4754001872127004 -4.657119625543227 2.674931999473135 -0.47157002540156956 -0.7599735477536633 0.0 0.0 -45.53930320089898 -16.61311232895236
781.3546336143131 -1.7240932617592877 -2.8084852429817233 0.22841374630020556 51.81352519597745 0.21976948011365052 0.47277987788374964 -2.75830911956848 2.5927935588072697 -0.162710133835553 -2.9135123328423056 0.0 0.0 -45.536053735568416 -16.841917321373465
781.3546336143131 -1.7240932617592877 -2.8084852429817233 0.22841374630020556 51.81352519597745 0.21976948011365052 0.47277987788374964 -2.75830911956848 2.5927935588072697 -0.162710133835553 -2.9135123328423056 0.0 0.0 -45.536053735568416 -16.841917321373465
615.079613620718 -2.4169020852786613 -0.6107177889091906 0.3438908251345803 51.9365509653349 0.2729818715171897 0.40845600234356877 -4.732571343416932 2.402950962846211 -0.35026754217084477 -1.7482064939447657 0.0 0.0 -45.535950093177625 -16.4438295351164
615.079613620718 -2.4169020852786613 -0.6107177889091906 0.3438908251345803 51.9365509653349 0.2729818715171897 0.40845600234356877 -4.732571343416932 2.402950962846211 -0.35026754217084477 -1.7482064939447657 0.0 0.0 -45.535950093177625 -16.4438295351164
728.2549958822899 -1.6712407109554124 -2.394259468814827 0.30269395788992526 52.57313652603868 0.2962925567901747 0.33919928112617975 -3.763663529461571 2.2883159903251924 -0.12839637990432085 -3.632089359547055 0.0 0.0 -45.53543751538557 -16.56696059847285
728.2549958822899 -1.6712407109554124 -2.394259468814827 0.30269395788992526 52.57313652603868 0.2962925567901747 0.33919928112617975 -3.763663529461571 2.2883159903251924 -0.12839637990432085 -3.632089359547055 0.0 0.0 -45.53543751538557 -16.56696059847285
732.5102080901054 -2.2609625512535048 -2.8646366483523282 0.4566731053319322 52.814744463110884 0.27547273179129056 0.4636580342746761 -2.671106306827568 2.5224544745034723 -0.034434275933778125 -4.186874965228609 0.0 0.0 -45.53520244888999 -16.17540077444028
743.9062787413803 -1.474220093087391 -2.2537759832700734 0.28335642676122 52.85593297505602 0.29049212339553576 0.6201749554913569 -3.808520900545284 2.448990251407567 -0.035134073626553075 -4.424238969053715 0.0 0.0 -45.53428721231886 -16.63107758206431
743.9062787413803 -1.474220093087391 -2.2537759832700734 0.28335642676122 52.85593297505602 0.29049212339553576 0.6201749554913569 -3.808520900545284 2.448990251407567 -0.035134073626553075 -4.424238969053715 0.0 0.0 -45.53428721231886 -16.63107758206431
787.495364757687 -1.6742958868604554 -2.457760485494572 0.36212722235098227 53.89653085776866 0.26030419764021234 0.6986512437247253 -4.359142972462425 2.4928457397141086 -0.16913966739065867 -5.133412419871753 0.0 0.0 -45.531350635830705 -16.394322105062958
787.495364757687 -1.6742958868604554 -2.457760485494572 0.36212722235098227 53.89653085776866 0.26030419764021234 0.6986512437247253 -4.359142972462425 2.4928457397141086 -0.16913966739065867 -5.133412419871753 0.0 0.0 -45.531350635830705 -16.394322105062958
987.6677565051657 -2.628432273252753 -2.25917461105442 0.2652424573751726 52.55553267183402 0.26044852853635236 0.6874263448484722 -4.579883373651878 2.2862299598702025 -0.09069537247587967 -2.875493996366325 0.0 0.0 -45.52887935405849 -16.69547421049777
695.1286423475582 -2.611038706654913 -0.7813279090853045 0.2630867886392846 50.91837613308266 0.22372997364354882 0.432847276498818 -3.68429595983383 2.519927240192171 -0.193661503192728 -0.7938998944540483 0.0 0.0 -45.52830908139341 -16.70344387297964
673.6076937448574 -2.213577878088314 -1.0818509922680968 0.31051556901591354 51.359045014901206 0.23290051392257385 0.5131352781856527 -4.627453612357786 2.414793789117778 -0.4110033645628972 -0.7013922400110566 0.0 0.0 -45.52577989329063 -16.542253248701023
834.8150186989329 -1.9042141925282103 -0.6078205333369202 0.33427427178911207 51.148417909446515 0.20886891670161947 0.6031271942519514 -4.292957380340459 2.537306224556408 -0.1795304301583469 -0.5336537840429276 0.0 0.0 -45.5255009156274 -16.471096583632683
706.0508486303022 -2.056305210147685 -2.2664967226167714 0.2857087844221783 52.60941543836124 0.2849153374995577 0.710902026351552 -4.676793362651287 2.6551673662237287 -0.23176865059362406 -3.0735033545881185 0.0 0.0 -45.52468408650072 -16.623034411030154
803.6528612750451 -2.380521290491917 -2.3253250956931737 0.23232691970612446 51.52936522667053 0.3029233256962019 0.44726057757012316 -4.5188915349520995 2.390983400829863 -0.6412494203112775 -0.965404045906455 0.0 0.0 -45.522763230517945 -16.825232027771825
453.8891605600611 -2.7700540816960886 -2.4589618338855894 0.2540555516783307 50.42530008984508 0.3019406001730955 0.5248629306267534 -3.696315098681927 2.4106147705875354 -0.41548454032090465 -0.49768583854860005 0.0 0.0 -45.52113383588177 -16.73759299632319
453.8891605600611 -2.7700540816960886 -2.4589618338855894 0.2540555516783307 50.42530008984508 0.3019406001730955 0.5248629306267534 -3.696315098681927 2.4106147705875354 -0.41548454032090465 -0.49768583854860005 0.0 0.0 -45.52113383588177 -16.73759299632319
831.9090939404681 -1.3280608791763173 -2.4666766177602613 0.511277506449751 52.522567232285766 0.28865411946713887 0.5196774796042151 -4.06452682256578 2.185576511363111 -0.09247116989719384 -2.366577867660631 0.0 0.0 -45.51993399802846 -16.071406327975964
831.9090939404681 -1.3280608791763173 -2.4666766177602613 0.511277506449751 52.522567232285766 0.28865411946713887 0.5196774796042151 -4.06452682256578 2.185576511363111 -0.09247116989719384 -2.366577867660631 0.0 0.0 -45.51993399802846 -16.071406327975964
824.9214607050785 -1.9724095434218956 -1.1504848050117364 0.5860209366872383 51.93831433215975 0.30451474801266737 0.7109322644446429 -4.145722778648352 2.614977987563527 -0.14533021331387452 -1.535343540413601 0.0 0.0 -45.51953714824092 -15.948916450293684
824.9214607050785 -1.9724095434218956 -1.1504848050117364 0.5860209366872383 51.93831433215975 0.30451474801266737 0.7109322644446429 -4.145722778648352 2.614977987563527 -0.14533021331387452 -1.535343540413601 0.0 0.0 -45.51953714824092 -15.948916450293684
782.7012500974532 -2.603173889533851 -1.891216865254388 0.2991429982584823 52.99609571819076 0.22957874341120885 0.31491310719637633 -3.7662308598486645 2.483147053793168 -0.4986654290464516 -3.4982926041215396 0.0 0.0 -45.51942540398174 -16.57840278735544
782.7012500974532 -2.603173889533851 -1.891216865254388 0.2991429982584823 52.99609571819076 0.22957874341120885 0.31491310719637633 -3.7662308598486645 2.483147053793168 -0.4986654290464516 -3.4982926041215396 0.0 0.0 -45.51942540398174 -16.57840278735544
840.9662298392491 -2.7734626527852355 -0.920104097182266 0.44043974412917786 51.70717074209596 0.3137327530569361 0.5110099751701261 -3.3746718042062485 2.4398905407733946 -0.33798814409313227 -1.6533855265849322 0.0 0.0 -45.516904722789505 -16.20913455937845
904.5584835277677 -1.6271644285185782 -2.316175979612802 0.14139048642945348 52.91687610241564 0.29791652806298524 0.5148424543258896 -4.861853971220827 2.4061230065801897 -0.22665566394890124 -3.6469502832194935 0.0 0.0 -45.514990781437255 -17.31617396819967
904.5584835277677 -1.6271644285185782 -2.316175979612802 0.14139048642945348 52.91687610241564 0.29791652806298524 0.5148424543258896 -4.861853971220827 2.4061230065801897 -0.22665566394890124 -3.6469502832194935 0.0 0.0 -45.514990781437255 -17.31617396819967
835.748168448525 -2.8351355350208802 -2.8673157008597303 0.37582835877598847 51.74546297061718 0.1797916136438717 0.651992846314638 -4.372494249915874 2.3942657188655505 -0.31367890354810335 -0.653677302038929 0.0 0.0 -45.51346408540677 -16.358885791299173
835.748168448525 -2.8351355350208802 -2.8673157008597303 0.37582835877598847 51.74546297061718 0.1797916136438717 0.651992846314638 -4.372494249915874 2.3942657188655505 -0.31367890354810335 -0.653677302038929 0.0 0.0 -45.51346408540677 -16.358885791299173
843.903306160452 -2.727555782424204 -1.3704413720888744 0.24264509890960823 50.80654167097673 0.22466832696322733 0.37151887906775005 -3.5353538277905394 2.608861699844909 -0.2609661640416725 -0.6392857222185384 0.0 0.0 -45.512407420412046 -16.782597563717513
589.9735807920358 -2.4193812453047117 -2.541889925699461 0.17482944049970428 50.4391360925421 0.2520698484722438 0.6973607889395957 -4.226200852458375 2.3609022920833835 -0.038983373479195116 -0.38407735053649716 0.0 0.0 -45.51085740895847 -17.105653886330916
589.9735807920358 -2.4193812453047117 -2.541889925699461 0.17482944049970428 50.4391360925421 0.2520698484722438 0.6973607889395957 -4.226200852458375 2.3609022920833835 -0.038983373479195116 -0.38407735053649716 0.0 0.0 -45.51085740895847 -17.105653886330916
323.79214262954844 -2.417305454214176 -2.1723811643796913 0.27944310850048115 50.46812623308838 0.19848135389507804 0.7205262118330238 -4.522797608348723 2.381146170099239 -0.1227379837163749 -0.34106039764834684 0.0 0.0 -45.51021838983971 -16.64461539974945
323.79214262954844 -2.417305454214176 -2.1723811643796913 0.27944310850048115 50.46812623308838 0.19848135389507804 0.7205262118330238 -4.522797608348723 2.381146170099239 -0.1227379837163749 -0.34106039764834684 0.0 0.0 -45.51021838983971 -16.64461539974945
814.8606874301818 -2.295578324937526 -2.5262941407981683 0.424687081985361 51.726095934467104 0.20269752629196958 0.5560446754101864 -4.07348328275314 2.2224647612536232 -0.22094615089593272 -0.6620850921967314 0.0 0.0 -45.50359884507962 -16.24325538647209
814.8606874301818 -2.295578324937526 -2.5262941407981683 0.424687081985361 51.726095934467104 0.20269752629196958 0.5560446754101864 -4.07348328275314 2.2224647612536232 -0.22094615089593272 -0.6620850921967314 0.0 0.0 -45.50359884507962 -16.24325538647209
786.6183187295517 -2.396800182830274 -2.3237824955914865 0.425148615722355 51.83849753131623 0.2030941390364005 0.5253479459793284 -4.091553045487006 2.525675309894876 -0.3674198868701932 -0.654757227738008 0.0 0.0 -45.50186663180547 -16.24223538664043
628.2471263882808 -2.605528215554095 -2.4200318281095345 0.2697198622521623 51.758069018761496 0.2099073057446316 0.7258511772310784 -3.5141824015751233 2.6668177081608713 -0.13829407746074462 -2.4809977867528445 0.0 0.0 -45.49881554339493 -16.67913580298971
679.9386937126118 -2.871204245578557 -1.4871286484662092 0.41716002138935393 51.34903290936915 0.2720479857285724 0.5925306803571633 -4.249031921723189 2.350933249636094 -0.47714253840648446 -0.6376452323468165 0.0 0.0 -45.49861807814102 -16.26006931847888
679.9386937126118 -2.871204245578557 -1.4871286484662092 0.41716002138935393 51.34903290936915 0.2720479857285724 0.5925306803571633 -4.249031921723189 2.350933249636094 -0.47714253840648446 -0.6376452323468165 0.0 0.0 -45.49861807814102 -16.26006931847888
637.0974664012933 -1.4299618005775137 -2.127065698833027 0.4159946481904819 53.14882822630716 0.17279557474321736 0.5221835185525882 -4.308257938737654 2.428798021031161 -0.011865040788340941 -3.0129139353163055 0.0 0.0 -45.49814178232258 -16.262703089430126
873.1381699411606 -2.1973131958862036 -2.5077973434535203 0.34620640955766135 53.64768306006956 0.26384749357019555 0.42577527035249924 -4.2137594344667715 2.5078471464444565 -0.0336571331469635 -5.035632331938432 0.0 0.0 -45.497585162187406 -16.4373870846605
896.9073640214519 -2.2318463666550237 -2.9948597466592144 0.42246790079632746 51.44221396132827 0.2964756581081564 0.5459487177211981 -4.4723893163973605 2.2120168030041483 -0.3474216933073917 -0.4022913018676295 0.0 0.0 -45.49719971743154 -16.248177392272044
896.9073640214519 -2.2318463666550237 -2.9948597466592144 0.42246790079632746 51.44221396132827 0.2964756581081564 0.5459487177211981 -4.4723893163973605 2.2120168030041483 -0.3474216933073917 -0.4022913018676295 0.0 0.0 -45.49719971743154 -16.248177392272044
686.326623771314 -2.513984467881567 -2.1452158811832303 0.3346973947451363 52.92166870463845 0.24214559522763285 0.5667054606132915 -4.355373722983108 2.3880631486794752 -0.01513546933714327 -3.7995431194998908 0.0 0.0 -45.49703540380979 -16.469879120193866
949.5096671720078 -1.5858214630826006 -1.6772354179990496 0.2835198470801208 52.74229467477459 0.22856476100022838 0.6298774110596744 -4.299401565970284 2.4225380737315323 -0.24667837994455688 -3.2020189119411597 0.0 0.0 -45.4952870352157 -16.630516540901493
949.5096671720078 -1.5858214630826006 -1.6772354179990496 0.2835198470801208 52.74229467477459 0.22856476100022838 0.6298774110596744 -4.299401565970284 2.4225380737315323 -0.24667837994455688 -3.2020189119411597 0.0 0.0 -45.4952870352157 -16.630516540901493
659.5614287022809 -2.063058131629501 -2.7263645419855926 0.33725720158756006 51.26384517450048 0.2532922400217018 0.588545605304055 -4.376026780932919 2.745535234319466 -0.19175723288144741 -1.0683569614508794 0.0 0.0 -45.49432816986581 -16.46254895567029
659.5614287022809 -2.063058131629501 -2.7263645419855926 0.33725720158756006 51.26384517450048 0.2532922400217018 0.588545605304055 -4.376026780932919 2.745535234319466 -0.19175723288144741 -1.0683569614508794 0.0 0.0 -45.49432816986581 -16.46254895567029
779.7973712112893 -2.054326591586511 -2.1368318897153693 0.5531611381044406 52.38369499587919 0.2339392321115168 0.5984214265885477 -4.865221059512594 2.344838920637523 -0.5274962870921431 -0.4227601276936692 0.0 0.0 -45.49353810064216 -16.000244362728985
779.7973712112893 -2.054326591586511 -2.1368318897153693 0.5531611381044406 52.38369499587919 0.2339392321115168 0.5984214265885477 -4.865221059512594 2.344838920637523 -0.5274962870921431 -0.4227601276936692 0.0 0.0 -45.49353810064216 -16.000244362728985
390.8736651069569 -2.4244067332242185 -2.123650631067165 0.2495433680518658 50.58912908177108 0.2550775777908963 0.648264356177256 -4.1342875792446385 2.3118734639391416 -0.21196215450354483 -0.8619049524829379 0.0 0.0 -45.491442809651005 -16.755132894425127
907.5011166412963 -2.998069394340463 -2.3671703831297557 0.2704182278711692 52.5866686881323 0.24166251774253955 0.6727404652296274 -4.022233218300331 2.587790696043327 -0.25582033093499934 -3.095294751679538 0.0 0.0 -45.490912156232476 -16.67661310030397
880.233916012486 -1.1876603417801639 -2.730850997081755 0.29462877672902277 51.27506006949219 0.27417904129295817 0.44629022265918583 -4.714494213812333 2.354273440337702 -0.650804136325938 -0.15641741385807428 0.0 0.0 -45.49090874369258 -16.593158937855076
766.6170346827122 -2.895444680164925 -2.2587290383579175 0.4842479354065146 51.36816396025693 0.22415813262850187 0.5787603918238593 -3.0755790412495307 2.174288948890436 -0.0538389655424556 -0.8776979163104066 0.0 0.0 -45.490212360002985 -16.121161096138902
702.9680459925598 -1.5034584817300982 -2.7371223675650973 0.3153730251455308 51.09616550774291 0.29190180640000246 0.43504612227991757 -4.247578702663903 2.600622817733496 -0.5365902319822515 -0.457461436584337 0.0 0.0 -45.48958255981722 -16.52724118956739
657.4814327592424 -1.551848395173003 -2.257323223136822 0.40282291215507193 51.10560318124628 0.2499850948107024 0.5441142378506562 -4.354431632148034 2.4355728030046127 -0.13249071302638082 -0.7730277785480748 0.0 0.0 -45.48949005997431 -16.293060483790438
468.5621570104088 -2.749351754841892 -2.2501930238130274 0.16362520053944501 50.383979703712505 0.26013149765365895 0.5222775427051136 -2.4836591402153783 2.348308463272091 -0.14864705647912668 -1.668460878105959 0.0 0.0 -45.48884265131924 -17.171253076994805
887.3750794135991 -1.8949778473156624 -0.5788092107180085 0.3928739286246807 51.86981604765075 0.18171592853812782 0.5418481770070457 -4.342815557063523 2.354404324643748 -0.4148012552518976 -0.4789957969057106 0.0 0.0 -45.487331756455 -16.316735223231213
868.4822691724387 -2.2007983142635807 -2.21124214321625 0.2608205216030978 51.42980961417976 0.21712993507557762 0.4112400456762169 -4.232248481878054 2.443415155193422 -0.4359378824286866 -0.9780046669168918 0.0 0.0 -45.48510870047367 -16.711896534586085
868.4822691724387 -2.2007983142635807 -2.21124214321625 0.2608205216030978 51.42980961417976 0.21712993507557762 0.4112400456762169 -4.232248481878054 2.443415155193422 -0.4359378824286866 -0.9780046669168918 0.0 0.0 -45.48510870047367 -16.711896534586085
