KNphi inclination_EM log10_mej_dyn log10_mej_wind luminosity_distance log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
72.3227993837292 0.35822635506719913 -1.1962803711725634 -2.7557425349030944 655.3314974753731 51.29859535094032 0.2658600692422788 0.5296118084665838 -3.1764908241335568 2.1710448238378564 -0.6335488610923514 -1.0751762016759088 0.0 0.0 -48.92274275876642 -20.499024761850723
17.499260666839902 0.4413596772226742 -2.6476854822475744 -2.235324554835487 885.4550662985455 52.54872375070035 0.20061759483582933 0.6558985864491433 -4.372129077292758 2.188030924858076 -0.7491030349472929 -0.7974426528815322 0.0 0.0 -48.91393654678283 -20.301529614874628
64.51356379703164 0.12754724749082383 -1.7205675731930887 -1.8553490720150512 497.2266942839808 51.108539926384026 0.07597852490144767 0.3432410247296435 -1.1201564706699383 2.2235194226368433 -0.5420346403180814 -1.8301479421122195 0.0 0.0 -48.913711048423494 -21.512935889698173
42.42180257882534 0.40100077971770937 -2.991953911302122 -1.8711546755109836 893.8227833510184 51.69722912520529 0.2332385076005185 0.5609668304452325 -0.05561108123038583 2.4942687174657836 -0.04972857949238385 -3.666097920406182 0.0 0.0 -48.909195153356656 -20.391691933575512
45.662723209156326 0.45119099593437656 -1.5999496920420808 -2.5248769168761136 628.6078268263244 53.93870646856478 0.2361379060516501 0.6857283480859813 -4.229929434846062 2.3638446193967453 -0.20040775892369034 -4.6709808345702015 0.0 0.0 -48.908946574158094 -20.280981296507434
61.433670497131935 0.5023629719067838 -2.171642035800794 -0.8634411843609464 548.6186430742496 52.65722259739559 0.24221586346289295 0.595473977878533 -4.208154706744956 2.3207273561580877 -0.3323877909830122 -2.4181169122588733 0.0 0.0 -48.896085371023844 -20.181808026740104
38.53404320734391 0.062333504698071765 -2.0154752561540756 -2.530069463690036 986.1945560944934 53.03857835032595 0.14216643285442887 0.23429256501050472 -4.6411991160151125 2.3457680797666893 -0.7740650336832111 -2.8842906672397834 0.0 0.0 -48.89507489798761 -22.2268584831547
46.26157033839553 0.6023670015936415 -1.531822865961625 -1.5462339688446674 540.5026572257412 52.853984928954254 0.2939658778187881 0.6586042118823799 -4.669742058591622 2.67698534304115 -0.0935645992306009 -2.7423948305165426 0.0 0.0 -48.89301096877962 -20.019066088319555
20.045112875261676 0.2482767150606696 -2.6389716451230187 -2.2400008135295573 338.1219921879998 51.341067630626384 0.22927138480671921 0.6457180887394498 -4.532560942578346 2.614932414230916 -0.40843258143589 -1.3706896328450746 0.0 0.0 -48.855223572247006 -20.85446073502922
47.03305262664807 0.37823837961860846 -2.62311242790446 -0.7269411349114074 741.5485602155002 51.475344450404336 0.31321484004878186 0.569874241113425 -3.803234508727143 2.2365367131323106 -0.11266759678674987 -1.5952230747817868 0.0 0.0 -48.84869132967227 -20.447144065284192
44.20793724470238 0.7093433869158396 -2.007040044212035 -2.0142572108424064 584.1431288991892 54.27585717549064 0.25661405229018247 0.764806844591617 -4.001601214758195 2.4019156754436723 -0.48279365383571005 -3.8096283305166523 0.0 0.0 -48.81247803193162 -19.879684751859667
59.99493419595013 0.5981004891681215 -1.8717867415407554 -0.5583282279924711 697.6119481224936 52.10995451601394 0.28673335728834226 0.6804392388471856 -2.908512950574237 2.5106858171864754 -0.3922262816156774 -1.955066411491826 0.0 0.0 -48.80673302478623 -20.02529933492957
39.608252131835044 0.5674313906314273 -2.2171125061716066 -1.4607522623783233 504.76272298730976 51.81772753349357 0.2922193913459672 0.7269041697507437 -3.266096061404646 2.255133344688798 -0.2512499415272593 -2.1728505334011743 0.0 0.0 -48.802519058035266 -20.071841129238592
62.164470520389564 0.4580709425661738 -2.8909727703559285 -0.7945150510874699 978.5671308032574 53.2216171698506 0.2346156349831736 0.6773066639837032 -3.7813192398312516 2.5698117906080276 -0.14953739016328438 -3.3104879444484583 0.0 0.0 -48.776556632849925 -20.266905240492445
30.46744048809166 0.1946498073122477 -1.4694135842364235 -1.880532786936059 608.6140637696204 51.31141807831337 0.17413205430607062 0.4691432126280198 -4.47256218339667 2.1871227543990535 -0.3852346246461966 -1.0751260864710037 0.0 0.0 -48.74869580198079 -21.09383056722877
66.88249764726366 0.612318356663838 -1.392433977801208 -1.4475143881493966 942.270571916212 52.745110050745595 0.22685269925083068 0.6829161321244694 -2.4838562691854356 2.3741905859641546 -0.5602453099466587 -1.7882463058915334 0.0 0.0 -48.730585161061086 -20.004746627290007
19.74004229393569 0.5054373673970985 -2.6823462667323157 -1.4527555904007285 914.7853715231955 52.99552975225252 0.2407914291162497 0.6468876182231267 -2.3484901778224554 2.640020880268559 -0.12467041565190407 -3.937636156959207 0.0 0.0 -48.72542051881689 -20.17623216277606
33.53913061612048 0.28787089919005443 -1.5096826771806295 -2.3386330990022066 768.6657077679813 53.50537290939246 0.19326770327049966 0.4515947532876719 -3.2597861534096753 2.2196579351573216 -0.10132045655112165 -5.148279971751234 0.0 0.0 -48.711430555043215 -20.71004774924956
55.66176635592037 0.18943202081191202 -2.3167253168612065 -1.3920528089507642 806.5986880603641 52.74671422294307 0.2038049969792632 0.5583755077917958 -4.788356787054224 2.5529392081241866 -0.05883434537340371 -3.2891454889755645 0.0 0.0 -48.69460404988323 -21.1206675866703
27.129041477125668 0.05253904188777193 -1.3628825673131744 -2.1096005882859457 505.28072697538994 50.50085552430552 0.21994306679915426 0.48065887558975073 -2.292166721726807 2.7591660337543904 -0.11800187566951248 -1.6685799803496177 0.0 0.0 -48.679692255550066 -22.397613451574493
65.01771639204074 0.321682903418059 -1.9364031445203278 -1.3186902934341282 794.7331870050319 53.644246169094565 0.15476991875526044 0.631066040590065 -3.5077085758969044 2.276602752404645 -0.29840973574016605 -4.193532506487432 0.0 0.0 -48.677595196711465 -20.60245014231462
70.79916247311058 0.6565890185653127 -1.1493576508537307 -0.7824641196206685 776.7261386525466 52.220110521756716 0.2683113250499253 0.7703856929159751 -2.2077705954231917 2.537492070008241 -0.33198549023534785 -1.9680202056631462 0.0 0.0 -48.66933034489102 -19.94456487946266
58.361606862902754 0.1845234024876433 -1.9101037180709457 -2.6370363701115465 297.917811666837 51.25791582661974 0.2546290515341627 0.38925240072638523 -4.693981097484618 2.4801047852844817 -0.5423980251115719 -1.5297626060703475 0.0 0.0 -48.656198245604664 -21.146614869796664
68.47138812112706 0.6372926775628671 -1.5604936231107533 -2.634569003750581 900.0345098979424 53.35445816955006 0.2868766589558658 0.6818452315759955 -4.961449933926961 2.477157882225413 -0.8612885795037597 -1.471480502606294 0.0 0.0 -48.65593062432237 -19.970111983889854
22.55699441010674 0.29887155448563124 -2.1842871037402944 -0.9615881593269893 719.3239171901314 54.08282613442791 0.18192464137266834 0.5980242207345605 -4.444166570843079 2.4504195192908926 -0.22983422361441974 -5.029316645800836 0.0 0.0 -48.611776058888054 -20.673627949058055
25.979159110645988 0.5293854787299959 -2.2263639411127967 -2.1306233029917228 462.96536356124693 52.1329180036374 0.2902312341612066 0.6928022743701869 -2.9678131020429346 2.693384645988362 -0.14461781644157234 -2.9907576814091064 0.0 0.0 -48.611444291818074 -20.13414546479437
56.42150553026315 0.7558174254336765 -1.6617109201008808 -1.064038672848461 765.4028389883167 53.55968843551197 0.2620531446074442 0.7530743849829906 -4.5244032315922045 2.5408776238236492 -0.3951949130616015 -1.8547325310847143 0.0 0.0 -48.58022480419351 -19.82800175015531
30.778223632020527 0.34461700277894036 -1.7769780308106058 -2.291350536746119 419.3244637317114 51.10897621167467 0.2855572336309203 0.39451101260494864 -2.5715980834176486 2.3731714072988614 -0.5091707973781059 -1.985988237822001 0.0 0.0 -48.55949113855571 -20.536148667762802
55.04507221225545 0.06360317119084641 -2.8143905329112116 -2.202650063523646 536.1354090866499 52.44578149673013 0.22709663170102953 0.5940324804737462 -2.6886465626761455 2.645128134684742 -0.07876857891357414 -4.836930306833056 0.0 0.0 -48.55907095039099 -22.206720886554038
59.66959546725548 0.2695929607102103 -1.9793228086722248 -1.5515564309957268 422.4823395326972 50.802150737456145 0.2742834517234115 0.7208948358325047 -3.0740633389516745 2.2980612897219155 -0.029481440882631382 -2.2008210351044077 0.0 0.0 -48.54373364714129 -20.773939507513674
73.09446493277073 0.63921442226371 -1.4981284876954788 -1.9506365411033286 736.9667512341615 52.27800584687229 0.2844202845991824 0.7128866696162734 -2.2274656989278636 2.2550408905949504 -0.25435550845523736 -2.637976159051294 0.0 0.0 -48.52764067322208 -19.967521445326184
66.30537507367524 0.33170603160233425 -1.7678242059141116 -1.8466585051456545 440.5696737954064 53.790435544939605 0.22052780577632494 0.6076541518828147 -4.341228269133665 2.4459936399162894 -0.021277588591237517 -5.479041145713913 0.0 0.0 -48.519445078876466 -20.572866649157962
74.13588571411195 0.2711932788481398 -1.023807387480084 -2.7185131897038604 615.2466694570328 53.11009106604919 0.22881954783550457 0.688326840340909 -3.6508880204249823 2.671420456032818 -0.16671498522970563 -4.5296953018603405 0.0 0.0 -48.51590680614683 -20.768165949651614
44.66306983808683 0.22926865080814557 -1.6875238513014132 -2.9497598941294076 576.4692501301571 52.86143976171006 0.2859788790634144 0.48251041283986923 -4.277468441484268 2.2707854211687084 -0.37792861693005975 -3.9958287422907333 0.0 0.0 -48.507796880864205 -20.93259152245128
36.957861549550486 0.4451148634407483 -1.3819648570118288 -2.366515934514712 747.248538547551 54.41278342695127 0.264880789420244 0.5484385735455684 -4.326933298838028 2.479500815688155 -0.10607920757097844 -5.855390529104087 0.0 0.0 -48.49602788814826 -20.293619601759072
35.79243577809973 0.3230162693591665 -1.107862364694917 -1.6519600386520352 709.2735408444315 52.078400191361276 0.30814702747032513 0.4009090723157604 -3.933433569956557 2.3531836148125036 -0.7116394832179296 -1.9107588901147423 0.0 0.0 -48.49243203386507 -20.598458011559266
60.22985497279409 0.5157837537771905 -2.625675838358285 -2.5321950174310794 882.1116186045903 53.95671684587528 0.23440054330612664 0.7376557012894823 -3.9653781334329183 2.28681784080512 -0.25615798182748595 -4.286467270903006 0.0 0.0 -48.48078982852049 -20.157761079402597
50.72179893789833 0.20489535312627433 -2.8931846641138104 -1.607966751959023 273.00647078014845 50.00539882611161 0.2758431978435668 0.4504967845371378 -0.8502052191458818 2.2412368312278272 -0.06262379826753506 -2.4184638492811334 0.0 0.0 -48.48005889794286 -21.043217358185085
31.37343197381357 0.5051535591224923 -2.562393430823708 -1.6463490648901469 478.36105507351465 53.61183391758759 0.3074234792999193 0.6810819363414038 -4.5587256292264 2.4934462561906376 -0.11018512297577221 -4.676266330260991 0.0 0.0 -48.47874959869239 -20.176745194436286
58.69545188408617 0.3007702348927493 -1.0464425951210896 -0.5474051686298442 570.0037384913985 51.75837802436949 0.23466521803903967 0.46880109502409273 -4.392203741590567 2.3609958266423687 -0.2799735316972054 -2.0198655587379353 0.0 0.0 -48.46731479360108 -20.667486114151544
40.05716919509571 0.32737623696230994 -1.324101981833823 -1.9261790613863687 803.8420275865997 54.08459967214975 0.23538198432454313 0.6427054388106468 -4.691042946906379 2.3857480310250883 -0.19438491881225772 -5.3298653121508535 0.0 0.0 -48.456335624344405 -20.5855266029329
74.25075013835135 0.4195508258835516 -1.1077655426743247 -1.5581407441747372 767.4052668964664 53.694081526799735 0.2689725173067408 0.6509164163553776 -2.8092084422632855 2.3826311079706515 -0.12341987263954657 -5.518539767533164 0.0 0.0 -48.443359930843165 -20.34903645461958
54.77502436363907 0.11466766080124224 -2.6877979326134716 -2.3774218203943027 839.1607363350731 52.85529519512632 0.22897935613722384 0.3369336672553066 -4.976655413892743 2.722381157627037 -0.25904939773086433 -3.4976921643196546 0.0 0.0 -48.43989831215602 -21.61886426722647
18.678858915578303 0.33666972496324876 -2.597175954067243 -0.8511700620623124 646.9680050807989 51.414278376998574 0.2866428911838892 0.409772584788766 -4.61475720123896 2.446361255837181 -0.4164742963572845 -0.7424184075929467 0.0 0.0 -48.430004412230254 -20.558570470425853
36.64798279839024 0.4926922315772475 -2.6947807843641938 -1.8689063580041712 677.1114915329355 52.39775937716446 0.303906990446509 0.703883864998152 -4.645935321660006 2.310649688836392 -0.21984075565109595 -2.094699068847449 0.0 0.0 -48.42254579514171 -20.19961530517544
23.51591668763298 0.526526124308865 -2.379326590746264 -1.4804267009051781 736.5759389647455 51.79266892076038 0.2745947663980504 0.6280652972270966 -3.770431474785142 2.114866529573132 -0.18620029671946448 -1.1906194522304467 0.0 0.0 -48.420740777244006 -20.139048564909327
67.58355614748962 0.12174414381324727 -1.8741452005552588 -1.2331772873588633 655.0965144356347 52.71505814123138 0.22992685537145266 0.6809317563687313 -2.9813230967053723 2.3396782454426117 -0.16390973553571353 -4.73519070587537 0.0 0.0 -48.41764239762014 -21.559259732626387
33.29168544665151 0.4929978673925849 -1.4655625595942734 -1.960340333663614 973.8864054677927 52.12541595441583 0.3014543137257925 0.5628205240270292 -3.0039759940801405 2.711777869889047 -0.4647512376664569 -1.8644081616971757 0.0 0.0 -48.41541390935151 -20.199046202002794
48.13696456211115 0.5739722395065602 -2.2928334764999447 -2.4327383678184065 509.2637267930689 51.99536261690574 0.24744168307346728 0.7021918429950569 -4.321657214310467 2.3800703362697977 -0.4505429135091461 -0.6452982779479051 0.0 0.0 -48.399115059210644 -20.061652118278598
