simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
546	5.803416	-0.48465856	0.56294179	319.6591	1.3615528	1.5298938	-0.036728431	0.021928857
547	4.0000223	0.11484102	2.9154594	91.668305	1.3380396	1.36005	-0.021726538	-0.013201352
548	4.9733632	-1.2759417	1.6700841	1342.9558	1.7082308	1.6003951	0.049817238	0.012564025
549	1.1223433	0.49049933	2.2762917	181.67943	1.3837025	1.1781556	-0.027605963	0.043884333
550	3.8465556	-1.1862023	0.98173155	234.29867	1.5251153	1.3879272	-0.019724554	-0.0071534079
551	1.6261012	-0.62986141	0.51979699	351.40709	1.3151529	1.5489675	0.037559769	0.023067722
552	2.4566462	0.96791276	0.69732518	544.2029	1.574537	1.4813991	-0.046700558	0.035570143
553	4.076538	0.21190924	2.3689591	434.75571	1.414966	1.4281063	0.022676746	0.0026226166
554	5.4221973	-0.63594092	2.7314109	325.23403	1.5315464	1.4274064	0.014084761	-0.020372822
555	2.9332601	0.46758004	2.0972708	250.74816	1.3913049	1.4615377	-0.032886174	-0.0055722
556	1.6009807	0.23095814	2.1866928	863.92257	1.7142009	1.5798846	0.021642301	0.032686979
557	0.31435401	-0.25224728	2.0637912	259.85054	1.3105934	1.3109845	-0.047460118	0.016654866
558	2.7406464	-0.56777879	0.13755881	278.59685	1.4187438	1.3146243	0.013513145	-0.0018878377
559	5.4863487	0.81492846	2.6819348	425.39299	1.5640643	1.4801767	0.025890759	-0.032895071
560	4.2822792	0.94369528	0.53480634	385.46966	1.5813985	1.3987671	0.019311704	0.013415009
561	2.6037028	0.3246006	0.94874394	525.04029	1.6450559	1.3951385	0.033448502	0.036829791
562	5.705031	0.68843326	0.62244848	305.92328	1.2353679	1.3741132	-0.007499913	0.031327316
563	1.7146097	-0.60723438	2.641875	270.21981	1.4647371	1.2969583	0.0024588772	0.046180845
564	1.4291311	1.0787396	2.3494089	192.3136	1.5045619	1.4522484	-0.005494841	-0.035472521
565	5.5739971	-0.2409116	2.2849283	316.7765	1.4849217	1.4404004	-0.040301585	0.028426238
566	5.8139355	0.59594597	2.843253	120.46638	1.28296	1.409701	-0.004872317	0.03799883
567	6.2365982	-0.067874895	0.28054487	486.95297	1.4365682	1.4012786	0.036853338	-0.0082316461
568	0.55802177	-1.0070897	2.8112483	321.84266	1.4348114	1.2957553	0.037175418	-0.035459987
569	4.5316136	0.57159031	2.3889666	4314.186	2.2896549	2.2728288	0.039028322	-0.049997699
570	0.88155049	0.92123908	2.5689598	434.02629	1.5048645	1.428332	-0.0043940152	-0.045437191
571	2.5874951	-0.49957938	2.608077	125.48788	1.3514207	1.5089049	-0.0023936464	-0.029851032
572	0.41834944	-0.22556786	0.74592029	304.85638	1.5145209	1.3095342	0.0036780244	0.02948193
573	0.062304517	-0.37075442	2.6811858	295.95848	1.2649555	1.283514	-0.020868238	0.039225202
574	2.4716845	0.90382584	0.8442477	595.94111	1.5953486	1.4256562	0.029612581	0.024599602
575	2.275401	0.63249524	0.9689254	272.40732	1.4848634	1.236683	-0.013115503	-0.036854743
576	2.1585846	-1.3853087	2.2078838	65.958036	1.4712292	1.3586025	-0.049137385	-0.024703723
577	0.24891327	-0.97822176	2.2893575	340.42139	1.5817699	1.4438871	-0.029862196	-0.0092614598
578	2.4730814	-1.0648023	2.0731649	355.38614	1.3734801	1.3841617	-0.025980726	-0.0072356924
579	4.9545421	-0.18844238	2.2345747	384.37607	1.3596294	1.3907926	-0.040117814	0.032806011
580	5.0471529	0.46337074	1.5375411	409.04607	1.5393291	1.4055192	0.025021822	-0.038113967
581	5.1880126	1.1932914	2.6656051	535.48682	1.3307314	1.4978742	-0.036351685	0.0033838384
582	3.5787054	-0.22653975	0.47645795	327.33853	1.4573122	1.5715819	-0.03658346	-0.019687475
583	4.0933634	-1.2650839	0.85566203	382.91231	1.5653415	1.6763026	0.0226726	0.038471428
584	4.00345	-0.5178734	0.69928104	395.31447	1.4818886	1.3513772	-0.044963725	0.014821334
585	5.9065973	0.57112187	0.16772765	454.023	1.4607106	1.5006445	-0.037562759	0.009542058
586	5.2380121	0.1075653	2.9845308	264.23228	1.4847211	1.4020893	-0.014955605	0.011305598
587	5.7091658	-0.49435313	0.72743646	505.09036	1.4515007	1.3318529	0.04069835	-0.048666708
588	0.87101604	0.053958939	0.70682633	174.46263	1.5528246	1.4649243	-0.03002105	0.027747936
589	3.5334497	-0.9017625	1.8903837	140.46649	1.3821722	1.3664927	-0.047003398	0.012770825
590	5.6125044	-0.14722856	2.5203253	380.71769	1.5811996	1.3601564	-0.0012697267	-0.045683393
591	4.9223984	-0.22070167	0.59009959	443.87545	1.520963	1.2953903	-0.032782198	0.018004504
592	3.8075174	-1.0111824	0.83526334	319.65452	1.4571172	1.2511598	0.044133181	-0.024328654
593	5.062535	0.16714615	2.9061858	510.76291	1.3961634	1.5640315	-0.048466612	0.022017841
594	3.286479	-1.0178682	0.24535869	407.93109	1.4012577	1.4772114	-0.048287107	0.04431642
595	3.7143841	-0.13865599	0.27417178	600.47566	1.402335	1.5558728	0.027620172	0.015394403
596	3.1398039	-1.375413	3.0024256	298.95042	1.5822275	1.3355853	-0.041117489	-0.00068109334
597	5.0161259	0.35873024	2.1189804	105.21414	1.2271555	1.2703137	0.0020534579	0.022522545
598	3.0079439	0.75867914	2.6111203	372.57506	1.6140214	1.4988232	-0.0024352149	0.024511628
599	4.9209373	-0.52126345	2.4953445	535.38978	1.5554462	1.6481256	0.015713472	-0.010800535
600	4.4122345	-0.40033202	2.7439907	327.44432	1.5038668	1.3827821	0.036362728	-0.032840163
601	5.1390544	-0.88800562	2.192258	470.20293	1.6143535	1.4711952	0.010664772	0.046210366
602	3.2034944	0.26003011	2.5983924	602.97616	1.4005096	1.5133248	-0.015214313	0.017939784
603	3.1617017	0.24912559	2.8060305	782.30466	1.3549488	1.5844935	-0.0083007868	-0.0092279461
604	4.2988447	-0.23598558	2.3771332	158.25132	1.5337822	1.3924832	-0.041260458	0.04494492
605	2.8780184	-0.34659488	2.3043534	514.23466	1.3989644	1.4329522	0.00057889879	-0.022353992
606	1.2277688	-1.2797287	2.4524169	374.08138	1.2286755	1.2756603	0.040093144	-0.0091244918
607	4.0625031	0.96700836	0.7278669	467.6729	1.4190742	1.5297178	-0.049847441	-0.014959133
608	1.8133047	0.84310572	0.47635591	165.49638	1.3616968	1.3225713	0.030670408	-0.027453505
609	4.6884729	-0.5739094	0.042578744	275.85717	1.3518026	1.5020964	-0.023560556	0.017880135
610	5.5224906	0.1763071	2.4227508	782.15568	1.4641026	1.5465384	-0.022882073	0.017244768
611	1.7117033	-0.59483442	0.93257269	144.30462	1.4351652	1.3095103	-0.043152756	-0.013263979
612	3.6183502	-0.79540069	2.2154482	378.44438	1.5774628	1.5545296	-0.0044779772	-0.0026525008
613	1.3427277	-0.16055591	2.8737002	968.33696	1.6235757	1.7807529	-0.0087296009	0.012559041
614	5.260445	0.82568114	0.77571877	171.79089	1.3406503	1.3878087	0.042188516	0.025300952
615	5.3677933	0.8151625	2.1971823	347.40932	1.2493206	1.5381012	-0.018161734	-0.0068117635
616	4.966893	-0.89549872	3.0224903	593.58793	1.6408748	1.5437214	0.014318552	-0.010528878
617	1.7857554	1.1775856	2.4965131	463.13446	1.5807026	1.345594	-0.026805399	0.030547342
618	3.3209341	-0.75363053	2.5153165	608.11222	1.5588009	1.6410868	0.041227397	0.037196409
619	4.5086652	0.54118929	0.35740486	388.88843	1.4392251	1.5653347	0.0089349157	0.046287427
620	0.39437947	0.21661165	2.7375577	461.94035	1.5836569	1.6516932	-0.049684103	0.042939009
621	4.6664809	1.0252891	2.093394	521.53775	1.2853136	1.515326	0.033044351	-0.015622582
622	4.0609645	-0.12072892	1.4781941	105.30937	1.4107615	1.3266712	0.0069822314	0.00015278814
623	5.8177546	0.10705581	0.6479103	1265.2113	1.8336974	1.8167511	0.01877322	-0.043046396
624	4.4204226	0.57373433	0.52677437	338.08181	1.5911246	1.3612966	-0.025834213	0.028674737
625	5.3001267	-0.46032951	2.4095104	256.60116	1.4916815	1.2875049	-0.033212479	-0.037840769
626	0.022277967	-0.85244173	0.53870888	541.1471	1.4990568	1.4806769	-0.0062031729	-0.00013581355
627	4.1007498	-0.48814869	0.53784607	108.2038	1.3555969	1.4300432	-0.011392793	-0.029924439
628	3.1876134	1.0752572	0.38916315	298.0473	1.3907184	1.4892935	0.0069772501	-0.040339152
629	3.3396515	-0.42739387	1.5127612	4679.6977	2.2753411	2.3792602	-0.034540943	0.0059326874
630	5.4175738	-0.59360562	2.8713401	4119.855	2.1460065	2.3108493	-0.04096132	-0.0072498888
631	6.1607441	-0.34158866	2.465897	374.72349	1.4022385	1.3355654	-0.011933337	0.0047056598
632	0.032689122	-0.69504396	0.73898429	292.60026	1.3902944	1.4256051	0.0061114887	0.007417002
633	1.6319437	0.96296928	1.1425455	214.35189	1.4289369	1.3898987	-0.044183245	0.033684438
634	0.33954928	1.203074	2.7872733	492.20999	1.5301364	1.5178817	-0.033908364	-0.035463362
635	3.8947745	0.90669192	2.328678	204.9353	1.3357945	1.4876344	0.005721735	-0.0046422977
636	5.2922533	1.0163311	0.85563577	5509.362	2.4329798	2.5867272	-0.049842274	-0.00047534347
637	1.9630449	-0.098564382	2.5554346	431.20108	1.474077	1.5318989	0.029370365	-0.028911247
638	1.7403871	0.51061715	2.8427003	565.52745	1.4338083	1.475362	-0.039519964	-0.013697624
639	1.3007455	0.79654167	1.0470397	23.440453	1.3421837	1.3267839	0.030785392	-0.0081162939
640	3.2281346	0.68381181	2.0932732	250.70012	1.4438189	1.4298608	-0.010541073	0.010263635
641	4.7350709	-1.0440523	2.5456881	3438.4852	2.1484341	2.413296	-0.0056580845	0.018183037
642	2.4329904	-0.37182374	2.8035178	673.17721	1.4388227	1.5580099	0.049714573	0.020413696
643	1.9592897	-0.54349864	0.38656332	645.2638	1.3863773	1.594245	-0.011195788	-0.0049154721
644	3.7368249	1.2521024	0.96708427	240.19941	1.3494929	1.4115718	0.02873903	0.043083957
645	5.6425791	1.1981796	2.7849507	767.65831	1.5301268	1.7320628	-0.020025285	0.04452746
646	1.7648293	-0.01808053	0.77786955	77.743126	1.3405037	1.4120855	-0.022692201	0.044956645
647	5.6081981	-0.89918978	1.2188134	137.19053	1.3327266	1.5102442	0.030452079	-0.013990745
648	0.86267889	-0.93913596	1.8285743	133.57456	1.4559473	1.4160412	0.037881071	-0.046855261
649	0.72603441	-0.51289442	1.234633	887.60431	1.6969652	1.5030289	-0.033121837	0.023093718
650	0.41512353	-0.36191441	0.62559847	574.64907	1.475973	1.5110286	0.043173015	-0.014644029
651	1.2775695	1.0468817	2.2006879	324.88884	1.4635854	1.4819455	-0.043652907	-0.01063074
652	6.223443	-0.011568038	2.5343268	1049.1365	1.6718912	1.342193	0.023607823	0.031434035
653	6.246545	0.2240924	0.45785873	303.1677	1.3600968	1.331633	0.039824757	0.0068802787
654	0.99893966	-1.0647798	0.60325078	647.8791	1.6309286	1.7031034	0.010180467	0.0034120424
655	2.7127737	-1.0380389	2.6628429	485.97724	1.5925899	1.520119	-0.013403842	0.042253929
656	0.65249911	-0.65226209	2.2538487	147.83971	1.3080209	1.4844499	0.042264721	-0.038378714
657	5.9567839	-0.019640336	2.7622898	1438.4835	1.6233413	1.6399658	-0.046961983	-0.032792015
658	2.808269	0.81019578	2.7119651	402.51544	1.5443564	1.5169285	-0.034850079	0.0063734908
659	5.3219903	1.2252414	0.5992135	178.1086	1.3916015	1.3450936	0.047429667	0.0037787772
660	1.0273358	-0.22569289	1.1674596	329.32149	1.4247189	1.5818329	0.027030331	-0.04782212
661	6.003803	0.86589566	0.80367073	312.75031	1.4646456	1.4557117	0.029125906	-0.047338543
662	4.7200423	-1.0135086	1.1266067	123.94672	1.2885463	1.3696251	-0.00381979	-0.046089778
663	2.8525764	0.67991703	0.75168872	662.78817	1.4765729	1.4182865	-0.042966247	0.0059639154
664	0.3792348	0.14718018	2.2954523	207.61583	1.3491298	1.4657877	0.039515391	-0.035910851
665	0.99836536	0.55574987	0.51317629	373.05441	1.4867762	1.3094496	0.031720538	-0.016635541
666	0.74131901	0.78147487	0.39588167	88.523676	1.357112	1.388924	-0.012955075	0.034044434
667	2.106628	-0.1782508	2.1702706	766.2617	1.5976126	1.4006172	0.0044213326	-0.0095697724
668	5.5024226	0.20318306	2.4129029	2802.8297	2.1219597	2.1372659	-0.0072564603	0.0083832207
669	3.3029471	-0.14911779	2.585633	187.88045	1.5124417	1.3361525	-0.026095443	-0.007914314
670	3.5421667	-0.91060305	2.097482	224.69669	1.3563783	1.5392487	0.032615259	0.010657023
671	1.3083029	0.16062002	1.1500034	198.40985	1.401457	1.1940554	0.038515468	0.037760702
672	3.7531345	0.7665017	0.050987535	5194.8077	2.456909	2.4607661	-0.0047420064	0.03833497
673	0.79182092	1.111152	0.34300353	813.89954	1.6127571	1.6134915	-0.0027265403	0.044541881
674	5.2202769	-0.70669384	2.8481779	355.31428	1.595828	1.4959819	0.03833726	0.037545344
675	3.5822059	0.52631465	0.98338391	194.29975	1.2979912	1.5308195	-0.01012511	-0.025766346
676	2.0765564	-0.49316374	2.8660824	446.965	1.4240317	1.4523533	-0.015952874	0.021105009
677	4.0490076	0.75758542	2.1349018	136.5447	1.317194	1.5017042	-0.028066029	0.019782594
678	0.23171588	0.70573559	1.6661952	2220.1121	1.9895204	1.8571701	-0.0053076136	-0.023774139
679	0.075429673	1.2198356	2.6072337	5717.9332	2.7643627	2.2949331	-0.033240974	-0.018445414
680	3.4853797	-1.0166553	2.7030378	489.83598	1.3460301	1.3691639	-0.0028305656	-0.010073874
681	5.305286	0.46594726	0.39647143	404.87212	1.5026362	1.5165899	-0.040201557	0.011162262
682	2.0079587	-0.32507855	0.4168546	322.7444	1.3315509	1.3003349	0.043043418	0.017317829
683	5.5760669	0.57491551	0.44726768	201.9533	1.3289097	1.2802596	-0.036562977	-0.048975069
684	5.8665799	-0.32097523	0.45768538	341.46567	1.49077	1.3207745	0.023209354	-0.001842922
685	2.7640994	-0.11079476	2.9882683	997.20766	1.740432	1.777349	0.020171793	-0.028004811
686	4.1563435	0.50577215	2.623216	508.61843	1.5801558	1.4906407	0.035478197	0.040259549
687	2.780018	-1.3736208	1.0800387	507.52054	1.4733901	1.3260916	-0.043418342	0.010157342
688	2.905868	-0.5745175	1.8335352	4197.1437	2.4948572	2.2987877	-0.045827602	-0.0084036594
689	1.3113467	0.36468563	0.42987206	212.49113	1.4920593	1.4714921	0.040010105	-0.01081076
690	1.0714909	0.75378145	2.8943645	895.54452	1.7140215	1.6985767	0.02216418	0.039265096
691	0.91564622	-0.73804944	2.4501991	97.478899	1.3869562	1.3376126	0.041389344	-0.01944198
692	4.2655128	0.044213602	1.0813016	251.98231	1.5458565	1.4021691	0.0077033499	0.0495139
693	5.5892698	-0.89203308	2.6432479	152.66558	1.4803938	1.3452409	-0.018719066	-0.00068818003
694	1.3263372	0.085934094	0.44281464	490.83077	1.2775887	1.4304768	0.037209749	0.034187506
695	3.4044069	0.80060738	2.1978563	315.68903	1.4943102	1.3602914	0.026935381	0.049920484
696	4.3227866	0.50959955	2.7336231	396.38084	1.3328488	1.4323903	-0.017698673	0.017146678
697	2.0241551	-0.65329864	2.5835132	152.89313	1.5128589	1.3761094	0.023944504	0.041717102
698	4.5036982	0.96622045	2.2151847	84.24214	1.3785252	1.2970678	-0.035094433	-0.028827454
699	3.5809417	-0.62543665	2.499355	868.45382	1.5393242	1.6190303	-0.0079006478	0.040639807
700	2.2577997	1.2028721	1.4374769	4084.7728	2.1925683	2.4079205	0.049765714	-0.0038414312
701	5.1109965	0.41215157	2.5305043	726.72779	1.5987085	1.4486459	-0.01275842	-0.022521003
702	1.9808659	0.78169098	0.87543081	1824.2682	1.8661513	1.832807	-0.00041281008	-0.038337772
703	6.0978907	0.49289602	1.6764188	41.228692	1.4198973	1.3599552	-0.023709542	-0.048150118
704	0.0028117655	-1.2371034	0.47736186	328.34836	1.4356547	1.5638357	0.024772621	-0.032989431
705	2.7367979	1.0311599	2.0465278	302.36877	1.7016648	1.3889956	0.010527296	0.013705039
706	3.728472	-0.99822668	2.0572582	357.36389	1.5462198	1.4727799	0.0084515389	-0.0089584382
707	0.12056861	0.94875731	1.7449461	3959.6172	2.1920954	2.2805802	0.038923654	-0.03869875
708	6.2001642	0.81460651	0.74397929	222.88048	1.4268281	1.3987969	0.023159886	-0.0077653319
709	1.1757936	-0.26755855	2.750832	474.48468	1.5251327	1.2748982	-0.0058052921	0.0015257818
710	0.81450487	0.79278935	0.91103142	318.30141	1.3807041	1.580215	-0.025482892	-0.027602514
711	5.2466487	1.4256882	2.5937343	425.59456	1.4285136	1.4956784	0.021732935	0.026298987
712	2.9396741	-0.74141953	0.1563983	1067.876	1.6878064	1.5813852	-0.049130767	0.031452082
713	4.9394662	-1.2574845	2.1194278	141.74705	1.4205575	1.4044421	0.031384355	-0.029029715
714	4.8820993	-0.59123595	1.7123471	136.7796	1.3937865	1.5188003	-0.0097616068	-0.013715764
715	2.6614209	-0.75598406	2.6869478	272.41191	1.4953684	1.4429409	0.010704142	0.04254749
716	3.1375835	-0.40954799	2.8218868	368.6313	1.4672646	1.3026844	-0.014587086	0.02438199
717	5.9579406	-0.92975883	0.30673765	1058.2049	1.6643785	1.6672466	-0.042860461	0.010975267
718	3.0003892	0.70348309	2.4184343	336.31323	1.46556	1.4062824	-0.037221099	-0.035795699
719	1.7655526	0.86771735	2.8619261	431.93958	1.4828559	1.3908538	-0.046617695	0.014016777
720	3.1402561	-0.98280858	2.1390766	447.40454	1.3417724	1.6608942	-0.014404435	0.033456427
721	2.4752648	0.54133871	0.35031602	189.29643	1.513005	1.4740467	0.0077353452	-0.048353248
722	2.5970399	-0.19635594	0.80836218	364.73134	1.5300589	1.5908034	0.025575303	-0.042938973
723	4.2805616	-0.34375265	2.6017888	277.98856	1.4693825	1.6245268	0.017865908	0.034937098
724	4.6525604	0.0025019023	2.3569762	548.3209	1.5892895	1.4578374	-0.015303618	0.035653481
725	2.87485	-0.53448882	2.6347133	914.41138	1.4925543	1.6171104	-0.01543323	0.01931374
726	5.2339632	0.7696448	0.5964163	229.83824	1.5014491	1.400578	-0.014537099	0.047528085
727	4.4387918	0.63754393	0.80393331	75.818131	1.4179856	1.2863643	0.043127088	0.046257603
728	2.2629462	-0.055890156	2.3491026	566.53454	1.3694729	1.3943541	0.037612466	-0.040150425
729	5.2851437	1.17142	2.5775749	547.62877	1.412213	1.5614172	-0.030576511	0.0058192304
730	1.6160415	0.7600351	0.68381372	482.52501	1.3727145	1.4637294	-0.018686822	0.020589769
731	6.2557312	0.25382578	2.7268586	124.36802	1.2841469	1.3491702	0.042901701	0.010848913
732	6.2639466	-0.96498158	2.329327	552.43409	1.6726412	1.5815174	0.049677618	-0.017880106
733	2.1823976	-0.079308782	1.6306751	105.03949	1.4729803	1.3318239	-0.027637029	-0.010849538
734	4.3553358	-0.65797843	1.0221324	147.70415	1.2863873	1.3603263	0.04188307	-0.016641256
735	3.4523528	0.81876467	2.5360393	298.2892	1.2730832	1.3161825	-0.017981227	-0.040465838
736	2.4879882	-0.20445944	0.34505419	1092.9083	1.5283929	1.5938993	-0.02078563	-0.027941667
737	5.9318559	0.72680779	0.63872174	493.23597	1.6604995	1.5084671	-0.040480877	-0.042940118
738	2.5504348	-0.051897912	1.0282759	241.78418	1.4407103	1.3404081	0.041540187	-0.017762657
739	0.11738859	-0.9915491	0.55882556	571.60074	1.6372669	1.5493015	-0.0093704179	-0.041099664
740	4.2270553	-0.091311104	2.0843822	64.715583	1.3227506	1.3978277	-0.045699473	-0.021476262
741	6.2398825	-1.106721	2.6274005	186.46594	1.3534632	1.3470952	0.007114356	-0.022668887
742	2.3970322	-0.046866857	0.5546357	2008.1869	1.5990846	1.7390824	0.02760095	-0.012048168
743	5.756697	-0.50446959	0.30717814	421.93147	1.6335327	1.317166	0.0080821306	-0.026318887
744	4.9193745	0.65592707	1.1083054	188.17346	1.4244745	1.4177461	-0.027145256	-0.0049992388
745	0.79884995	-0.1568506	0.28181266	300.54036	1.4224331	1.513057	-0.0081758247	0.046357662
746	4.0681176	0.55320355	2.2288743	132.73713	1.4428738	1.3470157	0.017159209	-0.021420905
747	1.1426799	-0.040609134	0.66103817	363.60647	1.3164818	1.4681295	-0.032651329	-0.03118572
748	5.1636603	0.65679725	1.3358716	124.88544	1.1644533	1.3504878	-0.0042163755	-0.0056421656
749	0.042172209	-0.73881423	1.8139436	1894.8602	2.0573798	1.7237305	0.0056800988	-0.0447426
750	1.7224173	1.1818987	1.5955383	305.57884	1.4917656	1.4138993	-0.010318815	0.024200072
751	5.9857805	-0.70356674	0.16395632	333.04612	1.4057755	1.6101616	0.026113306	0.040689395
752	2.6138253	-0.9261051	0.41636416	465.62064	1.3513579	1.4805379	-0.026275623	-0.023886794
753	2.6480791	0.27942263	0.840876	71.121467	1.2616784	1.3479867	0.0018117764	-0.034859068
754	1.4397962	1.3486333	2.1035457	350.26217	1.418573	1.5618754	0.0071896964	0.017717329
755	2.9905599	1.0698275	0.75720371	304.97085	1.4847033	1.4492964	-0.03267644	-0.044951425
756	1.8121954	0.72323027	2.5028133	577.01193	1.4088853	1.6540313	0.031491964	0.033126676
757	2.6643905	0.063578924	2.532585	179.33033	1.543779	1.3551887	-0.024652296	0.031279959
758	4.3013162	0.78784684	1.8282853	246.54362	1.4448772	1.3978752	0.044303068	0.033081586
759	6.0073953	-0.15199522	0.97516802	81.484006	1.3018232	1.3935642	0.014047129	-0.03660729
760	4.3407795	-0.11044757	0.35705017	191.59522	1.2186418	1.4012133	-0.034979646	0.042867866
761	6.0026982	-1.0844073	0.59887934	284.62825	1.4893552	1.3112854	-0.029920251	0.0063657198
762	2.5051832	-0.98284265	1.3629954	150.67492	1.2348222	1.172263	0.028882348	0.027115813
763	4.2384796	0.1979559	0.49080676	489.06848	1.5083331	1.3609385	-0.015899235	0.019030261
764	4.6090604	1.3648727	0.94593613	430.1938	1.4938658	1.6438146	0.03256104	0.023077755
765	0.70137944	-0.5560373	2.6177396	250.94361	1.5249923	1.3584255	0.00028265516	-0.028745304
766	0.15740135	0.86981113	2.4720385	177.58817	1.3891088	1.5094653	0.0045780392	-0.0082799857
767	3.0656681	-1.2946427	1.2554413	165.52589	1.3279925	1.3946206	0.024221669	-0.00047783367
768	1.4473884	0.34943455	0.7432823	372.75222	1.6191325	1.3471312	-0.0027467433	-0.0029881991
769	0.20120146	-0.69623541	3.1065843	578.47663	1.478859	1.5892372	-0.012434775	-0.024056423
770	2.3191346	0.72630089	0.28502052	838.23764	1.5114391	1.5559074	-0.0055886805	0.033014211
771	1.7917921	-0.96690385	2.2304216	342.12747	1.4545837	1.2952645	-0.045208717	-0.032191388
772	1.5765831	-1.1465906	0.45432537	817.63425	1.5056998	1.5369992	0.0044506768	-0.012149657
773	0.00097764429	0.75976327	1.6477019	182.18624	1.3532916	1.3905465	-0.00053761673	-0.039373983
774	1.1023594	-1.2840525	0.48936793	263.0469	1.3720549	1.3990674	0.013386028	-0.04563896
775	2.4605821	0.25849103	2.8617027	372.57241	1.4562349	1.4703679	-0.003053234	-0.043903487
776	5.7851083	-1.3758005	2.1003483	165.43075	1.3997464	1.437943	0.023116969	0.0030477306
777	0.15713635	-0.096246684	0.45782125	303.0029	1.3586381	1.3766356	-0.039112513	-0.046194292
778	0.81392911	-0.94443823	0.70283157	234.23549	1.5072722	1.5574755	0.0042180205	0.0083093218
779	3.0722958	-0.81353033	2.5851111	339.40892	1.4934832	1.4062035	0.014098234	0.024696796
780	3.4577257	-0.3669418	0.41425336	382.75973	1.4000331	1.52556	0.012000433	0.034193455
781	2.3206783	0.9498918	2.4219868	402.39441	1.5421101	1.5211647	-0.03881424	0.024178939
782	4.532684	0.32037181	1.9052592	158.42327	1.2116709	1.3900136	-0.047327397	0.0058757348
783	0.16950202	-0.028419817	0.3389259	271.05515	1.4704132	1.5401473	-0.038909714	0.015000865
784	1.3625207	-1.2498731	2.4328273	285.81542	1.4146334	1.4535357	0.0093794739	-0.002028823
785	4.9592471	0.66886768	0.54824653	349.66037	1.4100436	1.4819193	-0.023936733	-0.027419346
786	3.1545071	0.49906865	2.3052368	123.17528	1.4892587	1.4238848	0.039565999	-0.037675942
787	1.9327632	-0.053886614	0.4365874	423.67653	1.4799706	1.3617213	0.018494875	-0.0035006099
788	3.8932864	-0.2252453	2.3305197	515.5987	1.4609228	1.5555876	-0.031071759	-0.017292212
789	5.8339385	-0.75057703	0.12876384	661.17335	1.5661438	1.5823809	-0.036365128	-0.014047957
790	2.8984332	-1.2050447	0.3719996	477.61325	1.4747494	1.4724872	-0.048826868	0.04333405
791	2.287185	-0.61119144	2.3787381	214.05424	1.4415178	1.5196543	-0.0072355689	0.010451715
792	4.5367814	0.49797447	0.72513523	297.82642	1.4976949	1.4022884	-0.046597231	0.041614806
793	1.2116286	0.31881755	0.14646357	648.79316	1.4877904	1.5077051	0.024060012	0.0010525441
794	4.8023386	-0.36466197	1.0976116	3827.3968	2.1178367	2.3198998	0.019241679	0.024350666
795	1.9574679	0.37156662	0.60469033	404.31584	1.6252214	1.5334412	-0.016898609	-0.012427636
796	3.4445893	0.89621015	2.6276703	637.29462	1.4876074	1.5363204	-0.016100267	-0.04815709
797	4.5321152	-0.73490103	0.55184753	2208.2231	1.966896	1.9632408	0.0055708989	-0.012447434
798	4.1427515	0.93311196	2.7496638	297.32286	1.4410623	1.4233698	0.027128218	0.025224754
799	0.63817529	0.14743082	0.55433483	170.66757	1.4366113	1.3428701	0.026619272	-0.036690069
800	3.5148604	-1.041635	2.2246591	109.76545	1.4042321	1.2802883	-0.044680852	-0.0402651
801	2.4902275	-0.73062257	0.61801833	475.57064	1.410028	1.3693227	0.022840972	0.033620314
802	1.0173126	-0.9443076	2.3070993	321.75613	1.4334329	1.5151355	-0.0083468123	0.040391492
803	4.6017281	-0.043696981	2.3729308	1748.7427	1.6314148	1.7638623	-0.010378969	-0.025679947
804	4.6637442	0.28935017	0.6356586	314.35718	1.3832691	1.4202995	0.0030203896	0.023488128
805	2.0602542	0.91337996	1.0029866	154.47335	1.4780645	1.493062	-0.028846862	-0.047266439
806	0.61868874	0.51292944	3.0048781	222.25493	1.3257597	1.3826859	-0.024639735	-0.013510511
807	1.0877625	0.36988107	2.5162064	1001.9513	1.52622	1.539231	-0.0084525797	0.0087336423
808	4.2626117	0.28008393	2.0806149	274.27884	1.5376371	1.4059828	-0.042248343	-0.038077098
809	1.1110629	-0.5139093	0.69226193	3752.5427	2.2499595	1.9460791	-0.0081324037	0.0044334351
810	5.2707104	-0.74232876	2.3560758	338.64302	1.4970486	1.4302481	0.009123628	0.038311532
811	0.070321476	-0.93547075	0.7201249	164.38208	1.4448474	1.39936	-0.022853809	0.0079688484
812	4.8974639	0.80292527	1.0251364	510.5025	1.4588119	1.5122699	-0.017516297	0.045504208
813	4.7572149	-0.35797457	0.52190252	287.98922	1.4087052	1.5555995	-0.0049617856	-0.0045560459
814	3.9351181	1.2343011	0.87330881	540.46786	1.6564613	1.6089161	0.048563167	-0.019854976
815	3.4863898	1.4186559	2.5950137	456.22794	1.4688896	1.5340549	-0.011943762	-0.027823891
816	1.4634314	0.97404623	0.35073111	431.59547	1.5109262	1.3836179	0.033184991	-0.0094112754
817	5.0259267	0.26048901	2.2711561	346.51242	1.3715098	1.4498389	0.038202907	-0.01231922
818	4.2946386	0.8774106	2.5512189	309.95502	1.5488564	1.44972	0.025547856	0.022269905
819	2.4265603	-0.46853618	2.7896455	236.18002	1.3691138	1.4470342	0.010710575	-0.046654458
820	2.6585131	-0.34542015	0.68519108	848.51799	1.5313721	1.4740131	-0.034261705	-0.023279623
