simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	polarization	coa_phase	geocent_end_time	geocent_end_time_ns
3872	1.8484047	0.12157112	3.0595085	499.39088	1.8997767	1.4425805	-0.20289865	-0.11621097	3.9442896842956543	1.6036509275436401	1006329793	433761001
3887	1.620584	0.59299088	0.82669291	382.80746	2.5243748	1.2547623	0.20574197	-0.25839624	3.512072801589966	0.787482500076294	1003211003	919207454
3908	3.8439833	1.1469084	0.55726226	282.50603	2.8400065	2.0957421	-0.11056015	0.041343973	4.088481903076172	0.017297228798270226	1011339410	789043665
3909	4.0516848	-0.13949286	0.48992814	483.88909	2.9957177	1.7083639	-0.0047815472	-0.2528894	1.1784770488739014	2.531998634338379	1003303792	223329544
3913	1.2571571	-0.95561878	0.81153164	4506.2563	4.6879255	3.7190528	-0.42027747	-0.16930213	4.303733825683594	2.1613059043884277	1022948110	404207587
3916	2.0488288	0.74592619	2.1724654	517.24595	2.5055685	2.4372926	0.11058267	-0.20904336	3.4150285720825195	2.1664516925811768	1027537702	830120921
3925	0.60639173	1.1354692	0.75702683	484.41123	2.4376198	1.7690876	-0.025440838	-0.034277219	5.571652889251709	-0.8781140446662903	1022779581	749592066
3931	1.5621001	-1.2759625	0.51022798	247.20875	2.2980019	1.8336249	0.049524915	0.06858601	5.2190423011779785	0.023850280791521072	1009574364	456398964
3947	4.4156633	-0.79860225	0.80096653	306.98011	2.4593496	1.2935833	-0.091119176	-0.053497217	0.14917345345020294	0.9929175972938538	1030044942	108705878
3950	4.322682	-0.21853962	1.1499369	234.77976	2.0636369	1.4975691	-0.17250393	-0.15204171	3.5322892665863037	-1.6817266941070557	1002114292	35194397
3958	2.6632267	-0.47269573	1.5078315	189.62518	2.4663693	1.4175084	0.1180938	0.045978284	5.126861572265625	-0.585407555103302	1012334023	831199288
3979	0.12131626	-1.0316047	1.903372	254.61716	2.1355867	1.2905623	0.1184051	-0.069541808	0.740562915802002	3.0221657752990723	1012844095	998362899
3993	1.6464241	-0.0035986964	0.53031574	236.2457	1.908163	1.31841	0.14449794	-0.042285148	6.104336738586426	-2.145508289337158	1024874642	568686604
3994	6.0000408	-1.2330826	2.5009717	244.135	1.9487393	1.5618409	-0.17746103	0.035330158	2.1498866081237793	1.4285633563995361	1020263597	286195278
3995	4.3605226	0.7563668	2.2595206	3810.0572	2.1141321	1.9773038	-0.017336913	-0.18649983	5.651920795440674	-2.0648202896118164	1004816350	685829878
4004	3.637058	0.065932696	0.29862398	150.12753	2.6635924	1.6187672	0.045281877	-0.022735557	0.3374534845352173	-1.3279106616973877	1021064151	789844275
4010	0.86894069	-0.051900433	0.74079759	573.77489	2.8892556	2.8594284	0.38336334	-0.23003919	5.483671188354492	0.5626599192619324	1027780106	966753721
4020	2.3675186	0.94177568	2.3534455	409.49736	1.9451915	1.1385452	0.20317819	-0.10737151	3.6937143802642822	0.6659306287765503	1030377888	669057012
4028	0.94323709	-0.64691803	0.23548198	250.92299	2.1331417	1.6983589	-0.058290134	0.074728803	0.27834638953208923	-2.743694305419922	1019591814	359217525
4035	3.1481163	-0.47210257	2.8485121	272.8921	2.2553882	1.6649253	-0.11792163	-0.14456393	3.463815212249756	-0.9648751020431519	1002857048	125985503
4038	0.94286787	-0.23235835	1.6949895	137.88505	2.4649352	2.2261885	-0.21115708	-0.37438172	2.121377944946289	0.4378158152103424	1017714343	723969817
4047	4.253271	0.014872	2.5428316	6511.5395	5.1691974	3.7991522	-0.79819869	0.14421416	2.915221929550171	-3.1084096431732178	1011647528	527825713
4060	2.4345396	0.22292583	1.0392123	304.45791	1.4400939	1.4306914	0.017695807	-0.26777262	5.379650115966797	-1.3588870763778687	1002476686	630550981
4068	3.5942852	1.1263908	3.010508	942.66489	3.2796118	1.9252389	0.58351119	0.052233498	1.120923399925232	-2.030602216720581	1020306138	344225645
4076	2.800433	0.5448807	0.381569	246.42235	1.9262454	1.2325519	-0.1602173	-0.08161022	3.0322999954223633	1.3418382406234741	1007335489	222338438
4080	4.1537234	-1.0148947	0.3734304	477.4984	1.9053219	1.6706268	0.0062303314	0.011520495	0.2466888129711151	-0.43112102150917053	1001239462	320314050
4091	2.2570655	-0.12715876	0.61260041	398.68228	2.3792219	1.928528	0.18457488	-0.035668287	6.234272480010986	3.067751407623291	1002377550	850989938
4092	2.5900333	0.41045842	2.3998085	538.63128	2.7965754	2.6394392	0.016743776	-0.0023638704	4.714309215545654	0.4702320694923401	1030736723	370192170
4093	3.8414249	0.56704938	2.5955286	300.57274	2.0912595	1.9100783	0.017977929	0.017446189	3.730180263519287	1.3131048679351807	1004363153	648609877
4103	0.42061889	0.93449227	0.60051521	186.64829	1.5537506	1.3473522	-0.050075597	0.00056875327	1.7935253381729126	-1.3196840286254883	1008130082	741075635
4107	3.0795438	-1.2512344	2.5639348	658.46454	2.099715	1.3170468	0.017259442	0.0062670229	4.993626594543457	1.6941295862197876	1000290844	397111177
4111	0.40155168	0.71587336	0.25591733	468.72809	2.7086535	1.4686545	-0.07808374	0.019644406	0.025462884455919266	1.9458540678024292	1014685239	712590456
4113	3.169873	1.1240678	1.2029313	68.468692	2.2436874	1.3702536	0.086782757	-0.0059568595	2.3547255992889404	-1.0454014539718628	1009740560	573045492
4121	1.0069428	0.056663441	2.3646847	411.96714	1.4370885	1.3005241	-0.04904168	0.019994718	2.478449821472168	0.505876362323761	1029847801	431373000
4126	6.0996015	0.96861381	1.0271802	2130.3234	3.3559077	2.4344078	0.25007368	0.10793346	6.031689643859863	-2.0962207317352295	1027590337	195086360
4127	2.7139666	-1.3688079	2.5648406	504.5881	2.7316685	2.3661807	0.12806506	0.0051157247	1.4845701456069946	-1.4986271858215332	1030090629	853201151
4136	6.1388038	0.22610407	2.1363023	81.002161	1.325133	1.3118642	0.015904488	-0.047074161	5.883504390716553	-2.55326509475708	1025915677	512652993
4140	0.23512164	-0.38051535	0.62165049	323.59635	2.0413955	1.4537026	0.14135172	0.14049389	1.9275819063186646	-0.6857471466064453	1006568201	443525672
4151	1.0253041	0.52324097	1.1665072	237.52608	2.3320281	1.8736265	-0.0048565057	0.03350053	1.1055172681808472	-1.9839637279510498	1031039110	790134668
4169	4.926556	0.45591721	0.40586794	1464.8347	2.4269777	2.0071001	0.0049496045	0.11207611	3.7599589824676514	0.18128570914268494	1003018840	740952373
4170	5.8738827	-0.14174798	2.5919831	388.03023	2.3050655	1.4519681	-0.035327293	-0.12941435	5.134035587310791	-2.24002742767334	1005143995	111034274
4183	0.90228856	0.54499959	2.8963869	496.54683	1.8908763	1.4610787	-0.1509784	0.010782898	3.2972514629364014	0.30972030758857727	1008012704	509835720
4186	6.2557161	0.44702929	2.7996432	705.76091	2.435864	2.0540944	-0.24074043	0.29458938	3.087616205215454	-0.9265835881233215	1009660565	665407538
4192	3.436959	-0.3392349	0.51965355	376.05826	2.108432	1.8432147	0.16752052	-0.023253371	0.014632138423621655	-1.0868993997573853	1029047007	130773544
4194	1.2646295	0.97397015	2.1250265	158.44197	2.7472886	2.1408768	-0.038894837	0.026453987	4.47171688079834	-0.5961084961891174	1007468377	426739454
4195	5.9834603	0.82159324	0.63314428	1320.8046	3.008589	2.9393673	0.047589674	-0.054175935	4.0034942626953125	-2.3143959045410156	1014491783	948150635
4202	2.1519203	-0.72705916	2.180517	273.20913	1.923992	1.3222555	-0.047739542	-0.084618541	1.251505970954895	-1.5199600458145142	1007000787	785045385
4204	4.8083478	-0.22458458	2.4850023	643.3294	2.90818	1.7018504	-0.29286502	-0.1006789	5.136416912078857	2.5523266792297363	1003317129	966000080
4228	1.875605	-0.0092131894	2.3428632	365.86781	1.3137957	1.3054831	-0.11284164	-0.13879109	2.7533249855041504	-0.43154802918434143	1010171446	596608043
4252	4.8507241	-0.69795149	0.61478439	478.21627	2.2512267	2.1689731	0.16596556	0.022444792	3.1571872234344482	2.7565877437591553	1022349855	737692952
4266	5.2603329	-0.72973484	0.91097875	308.65313	1.8234957	1.6614175	-0.031135154	0.25678455	5.785719394683838	2.6019742488861084	1001010039	73822498
4282	3.0911159	-1.1821071	0.29845559	513.59429	2.2755685	1.3302936	-0.34069938	-0.10872774	2.7146804332733154	0.014444291591644287	1004493570	419541836
4286	4.8390234	0.15309816	2.8168285	355.83471	2.5117259	2.2559917	0.0037944586	0.095225297	1.0115338563919067	2.107790231704712	1001689305	741784573
4295	4.2659845	0.70794808	2.5939098	735.19253	2.5633293	1.6433205	-0.059529539	0.012568895	1.0504230260849	0.6637165546417236	1013431332	125362039
4306	2.3352533	-0.44178632	0.83298858	322.18507	2.1504776	1.3841994	-0.134375	0.17522594	0.1854718178510666	1.237186312675476	1003688688	726455927
4307	1.1018017	0.62183128	2.1487265	277.92083	1.4376533	1.4372542	-0.022951327	0.040030403	3.854559898376465	0.9528993368148804	1016231104	791396976
4309	6.1366822	-0.74852146	2.8958656	738.70129	1.7880578	1.7371364	-0.33136978	0.19443153	3.4248032569885254	-1.0433036088943481	1011081826	694456100
4318	3.6919111	0.53353371	0.82988061	196.5851	1.5423624	1.3755362	0.14341848	-0.028946526	0.03359193354845047	-2.2317590713500977	1018028776	811585784
4319	1.4930283	0.45554314	0.13388688	273.67821	2.6843551	1.9595369	-0.59841756	-0.20074883	2.8816847801208496	-0.1776774376630783	1017406445	937682390
4320	2.2769075	0.032715605	1.8545979	3745.5391	3.1482585	2.9237168	0.1079737	0.29337679	0.8404107093811035	2.9032673835754395	1002826695	394019127
4321	0.017964003	0.044104635	0.57575216	513.24101	1.7962379	1.7129856	0.25288036	0.2182126	5.281962871551514	-1.746564507484436	1025008409	121622443
4325	1.0660449	-0.51232165	2.4260205	454.5244	3.1173608	2.0575917	-0.15273606	0.028383165	5.504640579223633	-1.0958789587020874	1001035945	509176493
4349	2.8834629	-0.74110495	2.8800369	794.3017	2.4998663	2.3909286	0.18471453	0.022829928	5.064220428466797	1.0637868642807007	1003354296	173844576
4350	4.6221103	0.3181702	1.3049766	307.58552	2.9578543	1.3243116	0.17582957	-0.040682098	1.3965243101119995	1.4133832454681396	1011540090	146076322
4357	1.585947	0.20095394	0.64050912	529.58825	1.9259228	1.7062324	-0.17330638	0.17961015	5.701598167419434	-1.2524261474609375	1022621243	221726418
4365	2.2914793	-0.50591633	2.4335769	294.18805	1.7042544	1.6771831	-0.18459458	0.078407276	4.378690719604492	2.597938060760498	1016877814	490855575
4367	3.6655386	0.0071304367	0.71438444	270.38131	2.0456815	1.5638836	0.0084190539	-0.074571589	3.6168367862701416	-0.6660565733909607	1012583583	997424006
4369	3.8625673	-0.23407587	2.3305143	438.65434	2.3766426	2.3605347	-0.31565013	-0.21404421	5.135889053344727	0.6615195274353027	1009261559	415088534
4386	3.5503082	0.22294981	0.58030408	378.03632	2.695889	2.266775	0.0059470599	-0.045194723	4.397985458374023	0.7734884023666382	1027594146	717256427
4393	1.3229879	-1.3122747	0.86919332	440.32169	2.0224873	1.6284811	0.050278326	0.048430717	2.4987754821777344	2.0922179222106934	1004890653	893407226
4396	0.84699456	0.27008733	2.5278786	377.12507	2.2221272	1.3086915	0.095725093	0.12164475	2.4805891513824463	1.2942769527435303	1006328548	912899256
4407	2.653421	1.2075624	2.1722068	128.23922	2.524472	1.2673683	-0.017118105	0.0097133357	6.040097713470459	-2.962038040161133	1000027512	385513783
4412	1.5715904	1.0030419	0.29413316	465.44117	1.5502018	1.4044911	-0.055611024	-0.36276427	1.5589580535888672	0.6829484105110168	1027524915	204417706
4413	5.4583285	0.26112895	2.7103789	4172.5238	3.6836441	2.6404897	-0.024384751	-0.24765064	1.5276540517807007	2.15366792678833	1011548941	23574114
4420	1.8471492	-0.86935489	2.1741572	525.42137	2.394938	1.6373746	-0.13434754	0.01420921	3.653498888015747	-2.663545846939087	1027586592	706663489
4423	5.7305047	0.30874738	0.56078963	515.72395	1.9144638	1.4300529	-0.2342071	-0.1095227	2.3985342979431152	2.828934669494629	1007340161	925700068
4446	3.1130589	-1.0083314	1.5817187	3886.174	2.2377302	1.9621664	0.025531743	0.027730261	0.634094774723053	0.3373660743236542	1020079024	77072859
4452	0.18829493	0.6670462	0.48557632	585.06056	2.2447732	2.1603723	-0.068268452	-0.022977597	3.0349738597869873	-1.1745949983596802	1000548348	888831377
4463	4.1206262	-0.49684033	0.38202657	1303.8282	2.6922068	2.3004809	0.031575506	0.19818069	4.224546909332275	0.21399571001529694	1027600644	267173171
4465	0.43990959	1.3280164	2.4230363	352.58338	1.7389277	1.3259465	-0.20101715	-0.044955121	5.794132709503174	1.659047245979309	1001063135	325092316
4474	4.526222	-0.55806543	1.0263221	165.56357	1.7117005	1.5249881	0.0018558654	0.031589811	5.66442346572876	3.0442874431610107	1012519327	6070375
4481	2.5166758	-1.0231274	2.9394063	215.89918	1.8904591	1.3198122	0.18800933	0.028111454	0.9163667559623718	0.15578608214855194	1021724253	537226439
4485	5.690767	0.5647502	2.3484467	183.24474	2.0545811	1.7507638	-0.031514944	-0.16361113	5.716438293457031	0.3062019646167755	1028135572	453322530
4486	1.0391551	1.3607714	2.8895162	298.96984	2.1830794	1.7887343	0.23494838	-0.18556781	4.955626487731934	0.13658571243286133	1004600979	620034218
4489	4.7955474	-1.1809315	0.40523387	666.91228	2.194736	1.7329633	0.26966714	0.16906331	3.6347463130950928	1.529506802558899	1009180815	931526184
4505	2.4302566	0.017571067	2.1446304	510.80865	2.0357328	1.3744403	-0.049060326	-0.15790042	1.18485689163208	-3.140209436416626	1027112645	945487261
4512	4.9716816	-0.26243194	0.47544923	437.66634	1.9745539	1.9675515	-0.065292766	-0.21653186	2.746572256088257	1.1165684461593628	1013228992	31198859
4515	4.2009418	-0.51296614	2.6358649	262.21893	1.578983	1.2414133	0.044494388	-0.11938837	4.0904011726379395	-2.774007797241211	1025603249	769207478
4518	2.019211	0.69411953	1.4662025	156.6143	1.8859128	1.4150395	0.061078598	-0.05744322	5.987854957580566	-1.2569029331207275	1015295487	232989788
4525	3.8293655	-1.1931614	1.1250569	5435.2231	3.5902097	3.577548	0.27830529	-0.080242365	3.9060895442962646	-0.8372214436531067	1031208153	929195523
4529	4.923563	-0.40734214	0.4460205	713.14262	2.5569194	1.5632943	-0.017191144	-0.079967421	1.720374345779419	-0.9526928663253784	1002626264	531283975
4530	2.8094942	0.040012475	1.8052063	70.594686	2.0329124	1.3818232	0.13530362	-0.090187012	0.73199862241745	-2.225586414337158	1020098557	644995451
4558	4.542916	0.7671993	2.6040334	367.94583	1.9802537	1.7357346	-0.18198446	-0.22319605	1.8833611011505127	0.1509505808353424	1012726746	178406835
4559	1.9263726	-0.020423986	0.96706073	346.17261	2.7688695	2.563747	-0.11691657	-0.0061594587	0.36961907148361206	-1.8671795129776	1008827757	318347812
4563	5.9585638	-0.59952993	1.2099159	306.96923	1.7397487	1.2613855	0.092280079	-0.05893024	0.7061286568641663	2.9479517936706543	1018991358	672429442
4565	3.7294142	-0.14334751	1.070286	307.70979	1.5060781	1.3440456	0.28245538	-0.1158553	4.430572032928467	-2.7914748191833496	1003599119	686345816
4568	1.2523551	0.88966894	2.4277108	599.58063	2.6978433	1.8198858	-0.072048215	0.11770663	3.6091160774230957	-0.8475914597511292	1018649859	612736821
4578	1.8177449	-0.32532191	2.5448887	166.60132	2.5577425	2.4720095	-0.17102065	0.0012919316	1.252680778503418	-2.412261486053467	1029961802	496800900
4581	3.7720185	0.13242436	0.53688109	349.62146	3.0107473	1.8896848	0.061973372	0.024000349	0.0722508504986763	-2.9115819931030273	1003442410	749082446
4587	6.2490356	-0.37081167	2.6235083	747.55629	1.8008183	1.4399271	0.029602844	0.17111406	2.4167215824127197	0.0017087508458644152	1025649004	765335560
4602	3.3103235	-0.44730293	0.99902091	287.877	1.9401403	1.5657243	0.023979659	0.3316608	0.568134605884552	0.08798476308584213	1027257374	789303184
4605	5.2033275	0.65424918	0.38231134	184.5113	1.4933866	1.2571012	-0.25608791	0.020404622	3.023259162902832	-0.13397009670734406	1023416337	162318826
4615	3.5797426	-0.63392995	0.38979909	633.37607	2.0507729	1.9964608	-0.063026994	-0.11771144	0.0015778113156557083	2.691026449203491	1031381960	171870232
4625	1.1646693	-1.0839159	1.2444401	302.90013	2.6554196	2.1479985	-0.16214903	0.088460815	2.407299518585205	0.7000652551651001	1026106092	515391469
4626	3.8397437	0.091114744	0.53594297	582.67367	2.9582924	1.9130354	-0.14598041	-0.05854442	0.6277928948402405	2.579169511795044	1026820737	491539717
4630	1.4532208	0.15282541	0.56223484	236.76337	1.4146624	1.367452	0.0091342055	-0.021165014	1.4397547245025635	0.67174232006073	1012467214	635275245
4644	0.17866262	-0.10251599	0.76344528	392.44097	2.7737817	2.740886	-0.11898698	-0.026555664	1.1208196878433228	-1.9042391777038574	1026132446	327602625
4652	2.6070132	1.0212531	2.7846328	1934.2912	3.4577058	2.4400068	-0.11198677	-0.2680855	5.628422737121582	2.085221767425537	1010916840	746572852
4656	3.9177249	0.72489136	2.3190209	222.80601	1.4474708	1.3258278	-0.018558875	-0.17022218	1.2960841655731201	-2.0955281257629395	1011260925	61280608
4659	6.2579918	-1.1381407	0.38035991	456.59598	2.3754433	2.0730404	0.093551728	-0.0082363848	2.3107645511627197	3.114889144897461	1008671061	994143844
4662	1.029592	0.70177129	2.2063525	1006.7088	2.8059038	2.5178255	-0.060780919	-0.082562159	4.9622297286987305	2.2215983867645264	1017280464	34019947
4666	5.5645814	0.44117863	0.90922929	231.53781	2.6125656	2.1282006	0.16031626	0.051079518	0.9465243220329285	0.6966655850410461	1022339416	163524151
4676	5.9221212	-0.72277947	1.211281	402.11502	2.2748384	2.0273683	-0.0033633612	0.072423678	3.069567918777466	-2.0982863903045654	1025921435	706001639
4689	5.1877656	0.96812308	2.9831873	632.90357	1.784254	1.7002617	-0.12339651	-0.030187105	5.796459197998047	2.673337697982788	1015851086	185549736
4694	2.6267228	0.062260397	1.0041497	4533.3232	2.6310938	2.1140609	-0.096596826	0.010870918	3.876286745071411	-0.07400237023830414	1024406059	795799732
4698	1.2698137	0.17676636	2.289559	366.32274	2.316401	1.8901574	0.27049543	0.0055734177	3.1289713382720947	0.7042064070701599	1002919213	686150551
4700	5.9385365	-0.83365913	0.87518819	429.42555	2.0499799	1.6666156	0.024845481	0.17154349	5.493388652801514	1.1072908639907837	1029282710	504072905
4714	4.4606455	-0.77314741	0.33636308	534.1342	2.6315507	1.3821403	-0.1325581	0.050268525	0.9258498549461365	0.6756826043128967	1017677086	522666454
4742	0.33254317	0.14602698	0.57016578	532.73433	2.7801622	2.2112167	0.29076417	-0.083477158	5.4539594650268555	0.07119174301624298	1024195961	592462301
4746	1.1905472	0.53882394	2.7305753	313.68053	1.9237472	1.5740092	0.13038988	0.03361384	1.488869547843933	0.7532533407211304	1022566867	142646194
4747	1.7429766	0.22748991	0.86581025	476.06357	2.696156	1.2635745	0.078571634	0.054421838	1.033543348312378	-2.801509141921997	1024945074	891534686
4751	2.0238402	-0.96227499	1.7183905	267.52962	2.5551008	2.2806755	-0.055073386	-0.031404517	3.908290386199951	0.1731235384941101	1008711299	170712948
4754	5.031666	-0.17445269	2.5390075	1934.7573	3.5346159	3.0159487	0.45365651	0.003501423	3.0357797145843506	0.8672710061073303	1019340752	227509856
4772	2.4249805	0.0059076454	0.72942952	521.10601	2.9403547	1.3613232	-0.6066444	0.08249048	0.4243578016757965	-2.190896511077881	1030814199	246100545
4776	5.4824428	-0.88561298	3.0797933	2760.5032	3.6520797	3.2199456	0.012930527	-0.068860896	5.859809875488281	-1.5076197385787964	1017613278	28479218
4778	3.2848453	1.2585457	2.9294216	280.45614	2.8630567	1.8680699	-0.4943137	-0.08884242	4.425329685211182	2.76975154876709	1028509173	833468318
4779	3.8790605	0.9292557	0.37285427	339.97244	1.8803155	1.4905618	-0.032965043	0.085811912	5.497992992401123	0.41267484426498413	1018327240	329931855
4790	1.3590779	0.43551652	1.6030689	236.46832	2.5266327	2.2601248	-0.0064343048	-0.034280183	1.1122629642486572	-1.285871148109436	1010031778	846175551
4797	3.0369551	-0.59061087	2.2464215	411.30005	2.4607281	2.2205682	-0.12184663	-0.024687349	4.693656921386719	-0.6978467702865601	1028609206	113332391
4820	2.3172603	-0.90588793	2.431129	558.91742	2.0217531	1.8771706	0.094741445	0.011351334	1.4467799663543701	-1.1603821516036987	1017508819	984182715
4822	2.5133967	-0.22092828	0.68455635	158.55802	1.2879215	1.2367147	0.021729294	-0.0003966617	0.34601566195487976	1.3682663440704346	1012306872	322813630
4833	2.7372435	0.44355942	0.78937016	180.6578	1.7771281	1.4988745	-0.30363338	0.014285862	2.5241332054138184	-1.779376745223999	1001229319	780641437
4839	4.5184821	0.28988214	2.6928444	299.89546	1.5408066	1.4472127	-0.080652546	-0.0021846586	3.3729465007781982	-2.8363165855407715	1001363784	714299679
4847	5.8449771	0.22027975	0.88914625	217.13624	2.1232012	1.569731	-0.12908393	0.20209565	3.6125242710113525	0.15697035193443298	1028091944	226361036
4856	0.95942053	0.58739083	0.47150537	337.41124	2.5122714	1.5590956	0.0051073287	0.2426138	2.7327425479888916	-0.4301879405975342	1004914392	397158504
4875	3.5940057	1.1663783	2.2942806	400.07445	2.6215862	2.3313401	-0.14787971	-0.29093665	2.0637738704681396	-0.7023795247077942	1025217858	741183877
4879	5.0420808	0.082733254	0.90540567	345.86605	2.0812919	1.6476579	0.13256387	0.066651641	1.3791066408157349	-2.4396862983703613	1004905201	542565107
4905	3.0973235	-0.13579121	2.8756461	432.24136	2.5334323	2.2101813	-0.087051334	-0.066105545	1.1579272747039795	0.4941791594028473	1002399517	614834189
4929	5.1005923	0.11962818	2.2464309	164.09581	1.7411395	1.2662685	0.017642923	0.026437047	5.548679828643799	-1.5902678966522217	1016595556	962462902
4965	5.5160625	-1.3515932	0.43269236	744.85355	2.1401875	1.7338539	0.091435127	-0.018490346	0.6357284188270569	1.8474141359329224	1002553923	980769515
5005	2.6515638	-0.85862106	0.97166621	151.17623	2.1674227	1.3696392	0.044676024	-0.029886137	5.835198879241943	-1.8629164695739746	1014295529	398311496
5011	5.4008508	-0.32714666	1.1063327	159.71449	1.4072786	1.3510365	-0.045716407	-0.11807181	0.9339888095855713	-0.3217003345489502	1025214239	596889019
5014	3.6287083	1.0078046	1.9600107	3427.8446	3.2119043	2.7442106	0.052390199	0.1163053	2.3246920108795166	-2.983365535736084	1008719944	230985403
5031	3.7998116	-0.58181657	1.3878961	239.86426	2.148382	1.8255621	0.22822948	-0.0028511873	0.732115626335144	-1.2595880031585693	1007625059	172110438
5038	3.3709786	-0.25917993	0.93559863	101.80696	2.1942195	1.9283909	0.16880159	0.04880145	5.573788166046143	3.0248656272888184	1008703269	356607318
5043	4.4531937	1.1703801	1.9470972	734.32028	3.0685174	1.7442569	-0.014389159	0.25518606	5.93686580657959	-2.8086795806884766	1023158859	601878285
5045	5.0046735	1.3441432	2.1850429	2226.5755	2.0590401	1.7983669	0.091640843	-0.0042246555	6.2237935066223145	2.639051914215088	1015439545	614624858
5055	3.8029274	0.086617459	1.4919256	420.51419	2.6842898	2.542098	0.03074141	-0.036849094	4.189268112182617	-2.168302297592163	1028427791	916496515
5077	1.1303033	-1.2553614	0.86560113	493.31128	2.2091186	2.074858	-0.17962633	0.010568406	1.6036782264709473	-0.04919814690947533	1021524390	582974911
5085	0.67228248	-0.091405447	2.1156791	280.61688	1.7959689	1.5714513	0.00019962939	0.0063023116	3.5764899253845215	-0.9693422913551331	1013565636	12860656
5091	1.8344617	0.32452501	0.496831	782.60012	3.1029881	2.9603338	0.15285266	0.13162974	4.651912689208984	1.6136527061462402	1028780430	803663015
5096	2.6116752	0.25681125	1.8274996	4541.0215	3.8908199	3.0065226	0.057693479	-0.14334295	0.6052041053771973	-2.626980781555176	1023425773	293471932
5105	3.4257625	0.019794066	1.1780585	295.49537	2.6826331	1.7577583	0.28757344	-0.11953578	3.3699324131011963	1.2283135652542114	1018190922	518113852
5112	5.912912	-0.78984959	2.7327993	484.04584	2.8312244	2.141199	0.33270834	0.047594812	2.7143125534057617	-0.6313877105712891	1022175290	297978163
5115	0.21682764	-0.66426797	0.59731236	4365.635	2.7534207	2.0203473	-0.10207582	-0.0945767	2.041369676589966	1.0490055084228516	1020325898	99585295
5146	0.4072052	-0.18412473	1.0904547	371.90298	2.6447283	2.2804623	-0.070456073	-0.06304582	4.448491096496582	1.3253858089447021	1022215445	920514703
5149	4.0088239	-0.6348236	1.2041016	224.97747	2.5403556	2.380016	0.22012192	0.065657594	3.507059335708618	-1.5276100635528564	1029423101	21922469
5150	4.9997499	0.021844388	1.0669837	103.11182	2.3161222	2.2376388	0.045094794	-0.13931951	5.0219011306762695	-2.4651858806610107	1008131972	588111997
5155	1.4573817	0.82545375	2.4486647	3745.676	2.1542363	1.9806229	0.35448736	-0.015196923	1.6412756443023682	-0.5134806632995605	1028321911	263137460
5162	4.3284108	-0.72816415	2.7815421	572.98819	1.8088012	1.3746241	0.0001296557	-0.01617273	5.777332782745361	1.0093803405761719	1024164105	252249837
5163	0.53646534	0.69718067	2.5230911	1018.5067	3.1061962	3.0872262	-0.033328415	0.011789537	3.6618378162384033	-0.5913251638412476	1006124495	528913498
5174	5.025934	-0.60219414	2.0182467	300.82494	2.3223934	2.0167748	-0.079272423	0.18798645	2.3457164764404297	0.8811619281768799	1026764299	688921094
5177	0.23205065	-0.43282802	2.8478786	610.63235	1.8071726	1.6168366	-0.015399739	-0.027048733	0.11344610899686813	-0.4209232032299042	1027030962	561086655
5181	1.6202501	0.36728473	2.7774803	751.57226	2.1821876	1.4365548	-0.1913768	-0.0097250619	3.724083662033081	-1.5490622520446777	1006582481	20614386
5189	5.9894778	-0.41981689	1.4948649	278.31523	2.4220237	2.0068779	-0.027797094	0.11662748	4.802255630493164	-1.871756911277771	1007895547	551852345
5194	2.2274634	0.15353399	2.7756628	323.24454	1.2943368	1.2308791	0.1458611	-0.26054555	0.6343787908554077	0.717735767364502	1002041064	292462945
5195	5.0590436	0.92313458	1.7398367	222.22523	1.4596816	1.2641368	0.084325409	0.207808	3.901387929916382	0.36271610856056213	1013627742	407541275
5199	4.731135	0.61942739	1.8651563	203.92943	2.0869115	1.3942503	0.079536896	-0.086065257	2.1480722427368164	-2.2820608615875244	1000171922	508686423
5216	3.0285641	0.95532215	2.7838274	163.20504	1.7699978	1.6460588	0.35201901	-0.038367456	3.462141990661621	-2.249068260192871	1012901626	94321489
5223	2.9456191	-0.081918344	0.95729106	103.98961	1.9707153	1.4871348	0.087399504	0.10144996	6.165093898773193	2.061166286468506	1028097388	211726308
5241	3.932223	0.44096655	2.9173169	976.30863	2.9331785	1.6170512	0.09578132	0.17648617	1.8039623498916626	-1.4898755550384521	1016762838	377364993
5247	1.0366192	-0.40754176	2.5150564	636.40769	3.2018623	2.2818076	0.28695768	0.039164345	4.431465148925781	-1.689432144165039	1029453917	969525576
5254	1.7225283	-0.7629389	2.0242842	119.06808	2.3327083	1.5222954	-0.10238986	-0.051260084	5.716485023498535	0.8045411109924316	1019153956	264296293
5259	4.3415824	0.20716406	0.68839053	300.97805	2.2084777	1.5372059	-0.03894866	-0.028214818	3.3873329162597656	-0.0897335335612297	1011574306	948473096
5264	5.1223539	-0.33226519	0.82757519	353.72477	2.495221	2.1527647	-0.034653453	0.26837815	2.6574254035949707	0.608250617980957	1006842901	972393394
5266	4.1547689	-0.15509525	0.3822812	218.46539	1.7656177	1.319297	-0.030687042	0.078691781	3.580264091491699	1.3623383045196533	1022394693	371465325
5278	3.1044106	-0.88443074	0.35918629	365.27622	1.3490694	1.3196644	-0.034276167	-0.050324817	2.446470022201538	-1.6854183673858643	1023990121	36338091
5309	4.7962522	-1.0639546	0.37634378	771.72219	2.4706936	2.2860989	0.085666231	-0.033752546	4.658700466156006	1.5154155492782593	1015567120	258224845
