simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	polarization	coa_phase	geocent_end_time	geocent_end_time_ns	gps_time
3936	6.2110003	0.37877089	0.84984948	151.75668	2.2118876	2.1372955	-0.034683808	0.004501342	2.289494514465332	0.8671191930770874	1020478276	44120073	1020478276.053846
3937	1.1862671	0.47639298	2.8746522	309.08252	2.6657443	1.8695861	0.24976725	-0.032206559	4.048089504241943	-2.8937623500823975	1018515361	926470518	1018515361.937866
3940	5.0298178	0.031030264	2.1797778	235.07654	1.7702491	1.6260359	-0.011653978	-0.1842685	2.8793892860412598	-0.7072869539260864	1024598562	551402211	1024598562.569336
3950	1.0151865	-0.7218057	3.0357484	85.509494	1.9751228	1.5429135	-0.30905058	-0.0089230759	4.245076656341553	1.3972418308258057	1020677607	743665814	1020677607.763125
3975	5.4286519	0.31288301	3.0647529	783.30985	2.4494497	2.3771795	-0.16043303	-0.058534694	0.9882925152778625	-1.4928853511810303	1030245895	434973121	1030245895.416396
3991	3.9217123	0.087265997	0.49544225	332.92865	2.2382007	1.483881	0.13924555	-0.025014708	2.4175775051116943	1.6662020683288574	1016651266	212032557	1016651266.224813
3999	0.88123984	0.96471987	1.6074306	174.12139	2.425234	2.0243934	0.023991961	-0.038301284	0.28042852878570557	-1.6802648305892944	1019516062	976558447	1019516062.960099
4006	0.085090974	-0.18648647	2.097233	152.35024	2.0395522	1.9698666	0.022076203	0.050389124	2.6584489345550537	-2.1683807373046875	1002351478	882816434	1002351478.869948
4014	4.0701524	0.51177048	2.801624	255.84559	1.7055987	1.6664463	0.041894727	0.2283578	0.2565883994102478	1.5124187469482422	1000943980	889933944	1000943980.869995
4029	5.8067355	1.4060647	2.5475553	281.00379	2.7910363	2.5476663	-0.30380552	0.10881017	5.777122497558594	1.8011701107025146	1020195655	104932904	1020195655.091114
4030	4.2834138	1.0004587	2.1496789	344.47428	2.837155	2.2914451	-0.074679769	0.035349297	1.6978391408920288	-2.3687610626220703	1018696188	8144736	1018696187.987814
4042	5.4424872	-1.4817047	2.1092897	256.73433	1.9554271	1.2743044	0.026587375	0.035435404	3.842634916305542	2.5632987022399902	1000613793	716418743	1000613793.728806
4053	0.70294099	-0.8562148	2.4727876	141.35664	1.975373	1.6631454	-0.0073952443	-0.012637934	5.348930358886719	-1.1191208362579346	1006376338	791582704	1006376338.808007
4063	1.9162367	0.39893499	1.1867646	242.94105	2.1136107	1.3311013	0.00092758068	-0.15552717	0.5556263327598572	0.17710745334625244	1001178757	611791372	1001178757.596999
4074	3.5955631	0.45531287	0.46611846	280.48142	2.2063617	1.3324051	0.21758592	-0.004851423	3.926581382751465	-2.280709743499756	1008526845	807714105	1008526845.793056
4085	0.30765559	-0.95288738	3.0394108	325.7564	2.3809686	2.3701668	-0.27303761	-0.038987539	4.59513521194458	0.7475517392158508	1001456301	312057614	1001456301.326904
4086	3.2173694	-0.62421023	2.6814566	454.06078	3.0390024	1.4859415	0.055833817	0.039690253	4.126315593719482	-2.118666648864746	1021215025	728055477	1021215025.748405
4106	5.2441658	-0.39910025	0.58741787	172.52022	2.1763752	1.8248806	-0.019715237	0.062253865	0.004343013279139996	1.2674094438552856	1018015602	735164	1018015601.993286
4115	2.2425456	0.63522086	0.28907133	472.05142	2.0631967	1.4997214	-0.0032420793	0.067806272	2.181107521057129	-0.6465862393379211	1021318914	793518305	1021318914.780006
4139	6.2632404	0.87825546	0.5182888	278.96118	1.8240074	1.6945243	-0.0014954373	0.0038771447	4.567164421081543	-0.7718088626861572	1012359345	248905659	1012359345.234495
4155	5.8415386	-0.058343676	0.36305229	207.45377	2.2818908	1.7227048	0.016189878	-0.19071428	4.581714630126953	1.8223093748092651	1005032496	940085292	1005032496.941492
4157	0.98069922	1.242507	2.2695813	79.510634	1.5392807	1.4018571	0.11968681	-0.23682396	2.1227431297302246	-1.861562967300415	1015524414	865378737	1015524414.851897
4169	5.4658918	1.4132828	2.5208692	219.27765	2.3791524	1.860518	0.095974929	-0.0047098777	4.627278804779053	2.3619441986083984	1015457502	167326450	1015457502.154645
4188	5.8911309	0.89533154	2.5066541	370.493	1.867111	1.5512825	0.040833035	-0.035546686	1.9366425275802612	-0.8505958914756775	1014496746	76409698	1014496746.057606
4203	1.3360408	0.60583016	0.31723138	420.42433	1.7260305	1.6479556	-0.20569118	0.0010158509	2.5565950870513916	-2.501326084136963	1002881956	683792472	1002881956.663134
4227	2.7430062	1.083979	0.22571423	347.90768	2.0188693	1.5789876	-0.15498403	-0.15410736	0.5167528390884399	-1.6124483346939087	1027045564	542419791	1027045564.528295
4231	6.1460185	-0.50440846	2.2114366	144.4887	1.9766058	1.9211956	0.017402988	-0.27800013	1.6350678205490112	-1.2336211204528809	1013548557	300469995	1013548557.292274
4260	3.1296045	0.84881532	2.0047274	361.69372	1.8588505	1.8484642	0.069587598	-0.076287836	4.363442897796631	0.10443246364593506	1020832502	367002249	1020832502.347209
4264	2.3549992	0.53116528	2.6276022	626.92675	2.8372708	2.5850264	0.14420911	-0.098303807	4.155547618865967	-1.900787115097046	1013839463	500179768	1013839463.48
4267	0.084617621	-1.4043298	2.9001158	200.04185	2.5956747	1.2405511	0.16344019	-0.09556082	6.116154193878174	1.7286380529403687	1028241781	727783799	1028241781.743743
4281	1.9087481	-0.93189565	1.885898	142.46228	2.0810578	1.4577766	-0.046303984	-0.27136251	1.306633710861206	1.6486976146697998	1027746506	598582983	1027746506.619019
4284	4.376374	-1.5135863	0.35977181	62.799385	1.7887741	1.3034744	-0.012265276	-0.0012850507	3.668910503387451	-2.2843894958496094	1021055108	783252716	1021055108.799194
4295	2.4262277	-0.49459587	0.61350854	228.29179	1.757207	1.6877199	0.22349509	-0.10750802	3.3066816329956055	-1.0750057697296143	1011308779	756122589	1011308779.772576
4310	1.3584501	0.99803884	0.8941881	306.9957	1.4291155	1.3285053	0.024426466	0.062812288	0.9804074764251709	-0.7527613639831543	1004007055	263043642	1004007055.24353
4315	2.7842975	-0.83015625	1.2107285	139.61027	1.7155643	1.533418	0.0083100659	-0.23726382	0.10361853986978531	-2.3092312812805176	1005341577	818001628	1005341577.833496
4316	3.4810211	-0.64340604	2.7742149	529.70634	2.1597921	1.5651543	0.019284546	0.3009561	2.408607006072998	-0.927294135093689	1021126549	776311755	1021126549.795021
4324	3.8634856	-1.3391846	2.8114287	674.19751	2.9078573	1.9230329	0.48007526	0.23356889	0.31241726875305176	1.9078923463821411	1023881177	819121599	1023881177.832733
4335	3.1294069	-0.40248244	2.4958914	250.6143	2.4765816	1.4704027	0.014720851	0.18949604	5.575578689575195	-0.9079499840736389	1026613975	949993491	1026613975.946054
4338	4.0190425	0.18331698	0.47987462	190.2477	2.3604741	1.2834463	-0.04800252	0.012879285	4.857983589172363	-3.097931385040283	1015141883	540431619	1015141883.52417
4342	0.57863446	0.36303618	2.6878809	373.55472	2.4139554	2.3836181	0.21928428	-0.0056063432	3.781843423843384	-2.7888002395629883	1027130249	618488550	1027130249.628266
4362	3.6218913	-1.350866	0.1777851	446.97063	2.0399692	1.7805732	0.066534613	-0.21912491	0.08185147494077682	-2.7815463542938232	1029628775	238348126	1029628775.248222
4374	2.2740237	-0.47367186	2.9051103	838.07502	2.6546757	2.478347	0.064379295	0.27369547	5.915895938873291	2.9783713817596436	1010009558	939614415	1010009558.95877
4379	1.4028928	0.96094012	1.0200883	257.80842	2.444314	2.3013429	-0.21959632	0.30604237	5.48992919921875	1.7133264541625977	1021317828	471432209	1021317828.451608
4390	0.68669431	1.0426724	0.64354578	205.78922	1.4230282	1.2508676	0.0086777688	-0.32480651	0.8576690554618835	-0.2867051064968109	1020482307	457150578	1020482307.451762
4397	2.4103318	0.032346073	2.082418	223.69849	1.8668492	1.8663319	-0.022004835	0.13944129	4.733781814575195	-1.9829726219177246	1010351419	745787978	1010351419.761383
4402	1.5801111	-0.87706795	0.36525549	555.87293	3.0425785	1.8012858	0.11240962	-0.05445247	2.284757614135742	1.004353642463684	1002230117	693668127	1002230117.712152
4404	2.6981289	0.82491821	2.631621	502.20667	2.665432	1.4865599	0.27641312	-0.036798112	2.274723768234253	2.373887538909912	1025831512	755516171	1025831512.736206
4415	4.1584626	0.79659223	1.0959186	183.63827	1.8107284	1.4124507	0.049780761	0.014943702	6.158997535705566	2.736689805984497	1011111382	750151038	1011111382.730181
4426	3.1228461	0.041783143	0.43451474	342.34017	2.1594576	1.8070895	0.0058215205	0.055169268	1.2827849388122559	-1.5308506488800049	1025430879	485559702	1025430879.502075
4430	2.8645697	-1.1084269	0.62792792	257.28507	2.5325498	1.9198499	0.043817572	-0.1886488	4.277916431427002	0.9935665726661682	1003887542	968549967	1003887542.986515
4431	5.9482054	-0.50894133	1.9299893	229.21231	2.6367864	1.3705057	0.020672314	-0.059038968	3.6764893531799316	-1.0809763669967651	1000399312	27901053	1000399312.04895
4450	0.9119306	1.15084	0.6761786	498.59469	2.7828473	2.0806423	0.45772054	0.015368312	0.1897972971200943	2.1026453971862793	1007358290	68258405	1007358290.049341
4451	6.061439	0.37072478	2.598165	237.18703	1.7842851	1.2402064	0.0065164824	-0.0050442127	5.700165271759033	0.9191518425941467	1005629759	668980360	1005629759.653515
4462	2.9087316	0.37028248	2.0734437	419.59577	2.7797502	2.6170847	0.38013795	0.025345107	4.410516262054443	-0.5301356315612793	1001271989	191054821	1001271989.172668
4463	2.9959081	0.21476512	2.6485894	382.21512	1.6017941	1.460336	0.0026407377	0.12887608	2.7472472190856934	0.2126304656267166	1028147839	170891047	1028147839.152357
4473	0.08664585	1.2192706	0.5846039	372.23789	1.8844515	1.713036	0.087659517	-0.18853478	3.147212505340576	2.517712116241455	1021902269	708979726	1021902269.691479
4479	3.6426857	0.3273376	0.63153193	173.93027	2.3910931	1.5009317	0.027119908	-0.046835017	4.910665512084961	-1.9207483530044556	1014922921	621868014	1014922921.633179
4480	2.2959064	0.58002919	2.7845711	324.17767	2.8149994	2.6431383	-0.47836702	0.094771303	1.4434516429901123	-2.7830400466918945	1029761625	355577707	1029761625.341064
4487	6.1238151	-0.52633463	2.5355937	156.73386	1.5042408	1.5018807	0.013917184	0.21441225	5.052127361297607	0.231035053730011	1019620363	896638870	1019620363.916626
4493	5.9422985	-0.68250335	2.4445564	105.509	1.8156287	1.6742261	0.058731688	-0.0315029	5.417119026184082	-1.1824604272842407	1027479361	50139427	1027479361.062455
4501	0.78568167	0.20771605	2.3928136	171.88201	1.917924	1.6206824	0.020186557	-0.016980072	4.183940887451172	1.8926408290863037	1028387240	273573637	1028387240.257292
4503	4.0032552	-0.53149358	2.7068087	449.62752	2.9420623	1.681267	-0.42977246	-0.02553987	5.922850131988525	0.10478764027357101	1026134042	360785484	1026134042.380391
4504	2.4768046	-0.84350829	0.08038919	281.26116	1.4608593	1.3629788	0.098708122	-0.038210709	3.275050401687622	0.6166996955871582	1019492813	401941299	1019492813.420894
4513	3.8544304	0.72047662	2.3020331	346.25724	2.6735441	2.3439802	0.035333325	0.039219902	4.713650226593018	-1.612362027168274	1001977044	766207457	1001977044.747134
4522	3.5450108	0.72142034	2.1243367	356.81262	1.7972237	1.6637474	-0.030359187	0.0073061978	0.19975407421588898	2.2497665882110596	1030304839	328342795	1030304839.309186
4527	2.5493787	0.65612952	2.8382356	289.70422	2.2870147	1.5980195	0.2385826	-0.27964897	0.11678361892700195	0.6482949256896973	1008842767	251991272	1008842767.231079
4532	0.42295865	-0.36607917	2.861524	360.7409	2.2693415	1.4507557	0.0031743635	-0.15684597	4.119686603546143	1.3185304403305054	1009629232	709433198	1009629232.728879
4545	6.1015459	0.96890125	2.6458485	434.3124	2.9411694	1.6552477	0.17208387	-0.018437631	2.479773998260498	-0.12232126295566559	1016572254	495678306	1016572254.477693
4551	4.3918173	-0.18938468	1.8170177	118.04077	1.6565351	1.5238432	0.10577622	0.12318312	1.7934088706970215	-2.8547046184539795	1007796826	487618208	1007796826.50495
4565	3.0087441	0.16353608	2.6898232	305.14031	1.9037793	1.625836	0.086316258	-0.013103726	0.04534536600112915	1.0520739555358887	1002229802	32848120	1002229802.021697
4572	2.6827352	0.1767356	0.27478866	569.12576	1.770442	1.5836315	0.023449756	0.042018121	1.476352572441101	-0.9519962668418884	1011771412	38971186	1011771412.010008
4575	1.9860535	1.3218438	0.78039239	210.2552	2.6919924	1.6008569	0.37721539	-0.1891359	5.873856067657471	2.9124948978424072	1031365717	206016779	1031365717.197643
4596	2.8841605	-0.63838764	2.4503707	231.51983	1.3825972	1.2632499	0.012200591	0.27745272	4.348338603973389	-2.9058258533477783	1029838764	460671902	1029838764.479043
4607	1.7759651	0.33777863	2.2692069	477.2486	2.5870961	2.2185648	0.14839538	-0.081901687	0.29878124594688416	-0.5515222549438477	1010647021	271684170	1010647021.25276
4613	2.6271634	-0.98724469	1.0484885	185.8574	1.4910926	1.1752908	-0.27709621	-0.091861725	1.5665373802185059	2.32308292388916	1013379218	59344053	1013379218.077084
4622	0.1901802	0.54779935	0.65226219	197.18199	2.4228766	1.314631	0.0080855505	-0.057289673	2.357858896255493	-1.5677235126495361	1018042389	612290859	1018042389.593262
4633	3.9272206	1.297791	0.14523166	110.24057	1.6765538	1.1753452	0.093338535	0.2622266	0.4231973886489868	1.3085676431655884	1015943758	725526929	1015943758.708252
4640	4.5581846	1.091489	0.33585195	293.46833	1.365328	1.2239271	0.091819516	-0.063174739	5.454400062561035	2.6608872413635254	1020261910	856009483	1020261910.840664
4653	0.038339031	0.83175006	0.87710042	209.17006	1.8993219	1.7412	0.056781311	0.31632393	0.6693669557571411	-1.7504626512527466	1013278784	704820395	1013278784.686523
4657	2.3115142	0.66811672	0.64734708	227.6762	1.8456596	1.3389891	-0.015867535	0.10972263	2.6604275703430176	2.8723905086517334	1003657334	155990243	1003657334.14045
4693	2.8444154	-0.98968586	2.8781087	433.40924	2.3285395	2.3008556	0.068232044	0.011319581	4.367156505584717	-1.6316531896591187	1025981831	166287899	1025981831.172985
4704	3.2720819	-0.59699367	1.0981338	156.89586	1.6283051	1.4033874	-0.12308429	0.11054966	3.6568992137908936	-1.0658056735992432	1003306887	583587646	1003306887.602905
